"","DW_20180105_013","DW_20180105_037","DW_20180105_061","DW_20180105_097","DW_20180105_121","DW_20180105_019","DW_20180105_043","DW_20180105_067","DW_20180105_103","DW_20180105_127"
"Label","N2","N2","N2","N2","N2","swip10","swip10","swip10","swip10","swip10"
"349.183407875281/48.902702831769","-0.03282046"," 0.02836789","-0.77300798","-0.85657611","-1.18343022","-0.26289230"," 2.13709335","-0.41370002"," 0.15971478"," 1.19725109"
"349.898170115122/52.9316049923706","-0.3455063"," 1.4730054"," 0.3468722","-0.4382598"," 0.8137407","-1.3949696","-0.1594961"," 0.8705953","-1.6617037"," 0.4957220"
"350.458573419077/139.143406218408"," 1.8277321"," 0.1756693"," 1.5604299","-0.9085649","-0.4340734"," 0.1241797","-0.2295608","-1.2144632","-0.7901076","-0.1112411"
"350.824708643181/65.377709119209","-0.7401999","-0.7843871"," 0.4102668","-0.7843871","-0.6776118","-0.7843871"," 1.2199018","-0.6416851"," 1.0689145"," 1.7135751"
"350.895357587364/114.375379886718","-1.09682625"," 0.03924164","-1.12794902"," 0.96011059"," 0.04873520"," 1.37283534"," 1.50833672","-1.12794902","-0.26885265","-0.30768256"
"350.990027815135/60.4673558360289"," 0.4505881"," 0.4830309","-1.4346520"," 0.5596470"," 0.4546560"," 0.8876373","-1.4346520"," 0.6950785"," 0.7733184","-1.4346520"
"352.813558044052/64.5415341766926","-0.6972711","-0.7346253"," 0.2172556","-0.7346253","-0.6443616","-0.7346253"," 1.2816557","-0.7346253"," 0.9533057"," 1.8279171"
"352.860699680109/140.726306789342"," 0.86648865"," 0.95875116"," 0.43152984","-1.44113697","-1.29516442","-1.44113697"," 0.80289458"," 0.25019158"," 0.09542171"," 0.77216084"
"353.955167505627/70.3578076606858"," 1.0560871"," 1.0427773"," 0.5613173","-0.4846856","-0.2307284"," 1.0683525","-0.2396696","-1.4075511","-1.7030485"," 0.3371491"
"354.011719953525/201.784111250124","-0.4445281"," 0.4686211","-0.2848017","-2.3771296","-0.6240338"," 0.8779578"," 0.9327177"," 0.2268125"," 0.7115386"," 0.5128454"
"354.896473486382/137.730004964821","-0.4397881","-0.9154862"," 0.6032618","-0.3923966"," 0.3547421","-1.5181047"," 0.4944658"," 2.1116642","-0.5179318"," 0.2195735"
"354.908103202911/136.467221845544","-0.1027260"," 1.0670853","-0.6124939"," 0.7447063"," 1.0133983"," 1.5635104","-0.9032733","-0.8240809","-0.7987309","-1.1473953"
"355.01125331016/262.654960270656","-0.12128714","-1.36039481"," 0.43346657","-0.95944100","-1.56337163"," 0.08907029"," 0.98089447"," 0.35526656"," 0.76996210"," 1.37583459"
"356.211628984852/27.4416826155807"," 0.07193994"," 0.68803423","-1.71955592"," 0.26038318","-1.21201633"," 1.76295585","-0.47714407"," 0.80600349"," 0.02404209","-0.20464246"
"356.279288222048/27.6605075910537"," 0.04975689"," 0.30584134","-0.81397484"," 0.86137905"," 1.95947546"," 0.39666195","-1.19723697"," 0.30584134","-1.27403543","-0.59370878"
"356.713228501012/29.2789363061193","-0.01812822"," 0.77992104","-1.74537603"," 0.62029797","-0.28717237"," 1.77491428","-0.87516065"," 0.64191543","-0.16955472","-0.72165674"
"357.007827951278/271.825743375257","-0.1309381","-1.0670365"," 0.4780158","-1.0257621","-1.6370192","-0.2038912"," 1.0562315"," 0.2947769"," 0.8525998"," 1.3830231"
"357.235909744414/38.9407182626772"," 0.1574593","-0.3198899"," 0.8940889"," 0.4386567"," 0.4578064"," 0.3388661","-2.5082748"," 0.6513769","-0.7011297"," 0.5910400"
"357.282976339275/25.5343986064563"," 0.1763568"," 0.1090120","-1.0506283"," 1.0735930"," 1.8689891"," 0.7386146","-1.1891982","-0.1734242","-0.8516885","-0.7016264"
"357.924315913179/122.471180577923","-0.9092494","-0.9369029"," 0.9302150","-0.9369029","-0.8700802","-0.9369029"," 1.1271452"," 0.3091163"," 0.9124793"," 1.3110825"
"358.204674635299/36.2911542161186"," 0.28650243"," 0.44586192","-2.82052820"," 0.51036144"," 0.03753979"," 0.23642968"," 0.39382313"," 0.36278059"," 0.20458266"," 0.34264656"
"358.208920434292/50.6282563812371","-0.1665269"," 0.4331420"," 1.7413263"," 1.1527822","-1.2766387","-0.9086101"," 0.4221688","-0.4349236","-1.2354667"," 0.2727467"
"358.27012463807/33.8381029390809"," 1.1777074","-0.2014819"," 1.2807083"," 0.5143269"," 1.1882770","-0.4974885","-1.3717015","-0.4101620","-1.3629971","-0.3171887"
"358.863260258763/60.3328568619959","-0.9292994","-0.9643460"," 0.6856581","-0.9643460","-0.8796585","-0.9643460"," 1.0333133"," 1.1269610"," 1.0735034"," 0.7825598"
"359.007265063268/271.271750726674","-0.523399892","-1.036561057"," 0.009721309","-0.777971212","-1.346945900"," 0.061507952"," 1.875606690"," 0.304403779"," 0.173683834"," 1.259954499"
"359.25794755224/29.4192558834136"," 0.1924935"," 0.1827534","-0.7927134"," 0.1443585"," 0.1076568","-0.6899881"," 2.5940661","-0.3865991","-0.6785115","-0.6735162"
"359.315226914872/26.2401585016264"," 0.32830662"," 0.31220480","-0.04739111"," 0.36614522"," 0.29946193","-2.81793347"," 0.36614522"," 0.45466821"," 0.45466821"," 0.28372436"
"359.315322812832/95.1993667726735"," 0.585909847"," 0.959989073","-1.125624422"," 1.055441444"," 1.328310979","-1.156065663","-1.492953571"," 0.000494432","-0.155996552"," 0.000494432"
"359.713095899202/37.5508414911924","-0.9987315","-0.8343317"," 0.3753711","-0.9719175","-0.5699369","-0.4648244"," 1.0751454","-0.3942688"," 0.8944026"," 1.8890918"
"359.887023066562/138.390762184487"," 0.3789079"," 1.0484298","-0.4803932"," 1.1021255"," 1.2601479"," 0.4755485","-1.6544936","-0.3045062","-0.8921270","-0.9336395"
"359.921017524861/97.8942554018075","-0.7318628","-0.7715436"," 0.4682035","-0.7715436","-0.6756577","-0.7715436"," 1.3697105","-0.7715436"," 1.3770712"," 1.2787097"
"359.976011730501/69.4516956720595","-0.9299711","-0.9652900"," 0.9481501","-0.9652900","-0.8799443","-0.9652900"," 1.0082505"," 0.6267565"," 1.0147280"," 1.1079003"
"360.084112624413/50.4386040097124"," 0.8178258"," 0.7592479"," 0.4942686"," 1.1060165"," 1.3439618","-1.1544874","-1.2402632","-0.4814696","-0.9339317","-0.7111688"
"360.150112036136/92.4769504287685"," 0.8121646"," 1.0395899"," 0.2303546"," 1.1219337"," 1.2306567","-0.5180742","-1.3665622","-0.8138623","-1.1209491","-0.6152518"
"360.318922376145/21.4853908793503"," 0.4285133"," 0.2562216","-0.1166213"," 0.3478003"," 0.3290658","-2.8069994"," 0.3290658"," 0.4882542"," 0.4206499"," 0.3240498"
"360.716703445736/56.7081295136283","-0.7465141","-0.7838521"," 1.3723203","-0.7838521","-0.6936275","-0.7838521"," 1.3872371"," 0.7542161"," 1.0617765","-0.7838521"
"360.978915490962/62.7268609992993","-0.19834751","-1.32508968"," 0.81970467","-1.32508968","-0.06258574","-1.32508968"," 0.93866660"," 0.58732001"," 0.89952921"," 0.99098181"
"361.021177661246/61.7328589617989","-0.11329092","-0.20955044"," 0.72258493","-0.01490346","-0.01363648"," 0.08134341"," 0.91599382"," 0.44432948"," 0.78684231","-2.59971264"
"362.222227346362/35.8418633664399","-0.06402151","-0.43174749"," 0.83933747"," 2.10354438"," 0.56913743","-1.61370875","-0.40013471"," 0.05280903","-0.65508114","-0.40013471"
"362.869961679636/135.916072477417","-0.4732030"," 1.3625070","-0.4898446"," 0.9756036"," 0.9626753"," 1.1681412","-0.7139201","-0.6873027","-0.7060991","-1.3985575"
"362.977706887539/69.313519721908","-0.9341151","-0.9630756"," 0.9005146","-0.9630756","-0.8930946","-0.9630756"," 1.0850719"," 0.6931133"," 0.9844578"," 1.0532789"
"363.016816936859/62.6654424121289"," 0.9499940"," 1.0421591","-0.9406758"," 0.8696373"," 1.1806667"," 0.6609221","-0.9406758","-0.9406758","-0.9406758","-0.9406758"
"363.99679344685/69.063397449056"," 0.6258201"," 0.5915408"," 1.3736612"," 0.6401376"," 1.1204525","-0.6347207","-1.1841646","-0.5390279","-0.4386342","-1.5550648"
"364.064851806856/227.680580754004","-0.5640100","-0.8487510"," 1.4510197","-0.3447832","-0.7619477","-1.6641967"," 0.6186286"," 0.2789642"," 0.5691195"," 1.2659568"
"364.745505624272/61.3227859704659","-0.6111454","-0.6604026","-0.6604026","-0.6604026","-0.5413760","-0.6604026"," 1.6000910","-0.4718286"," 0.9775870"," 1.6882823"
"364.800560969808/58.0804360304263","-0.9318091","-0.9680275"," 0.7668581","-0.9680275","-0.8805082","-0.9680275"," 0.9841598"," 0.7973298"," 1.0479446"," 1.1201075"
"364.970183382136/48.3425783881853"," 0.24556120"," 1.33114598","-0.02047185"," 0.12188376"," 0.90143584","-0.43173949"," 0.21418367","-2.46775079","-0.02532093"," 0.13107260"
"365.069026747892/239.446141665972","-0.50531352","-0.64280984"," 1.45181319","-0.23922186","-0.47604377","-1.93789854"," 0.50618971"," 0.05201857"," 0.49491760"," 1.29634846"
"365.157094273162/39.8316202554128","-0.14421644","-0.17765695","-1.75272661","-0.48394594","-0.72966063"," 0.09841845"," 1.58792860","-0.52611220"," 0.92824445"," 1.19972727"
"365.208557270952/29.7790633813632"," 0.9373173137"," 0.0003227059","-1.6051540106"," 0.7516135335","-0.0423997525"," 1.7406254208","-0.8727000223"," 0.3412127835","-0.2458864151","-1.0049515568"
"365.228244372252/19.8693929417549","-1.0188734"," 1.0620352"," 0.8453378"," 1.1725115"," 0.8367248","-1.0526183","-1.0526183","-1.0526183"," 0.7159965","-0.4558775"
"365.710097082193/29.8640707019098","-0.01819908"," 0.34135868","-2.26268699"," 1.17735282"," 0.55850561"," 1.25445517","-0.19384474","-0.35943408","-0.56586505"," 0.06835768"
"366.202325638831/40.0580976739875"," 1.20880535","-0.12663249"," 0.87264214"," 0.70427891"," 1.36657924","-0.09058362","-1.51955342","-0.51991731","-1.02982946","-0.86578935"
"366.373084338652/27.126364367685","-0.05422077"," 0.47603979"," 1.22811987"," 0.82538543"," 1.08155530","-1.43400215"," 0.66945541","-1.36778228","-0.81501660","-0.60953400"
"366.742721488815/61.3971302681019"," 0.76344824","-1.01011829"," 0.09369111","-1.01011829","-0.88765909","-1.01011829"," 1.00156382","-0.50234380"," 1.38782439"," 1.17383019"
"367.991593674514/98.7156883245363"," 0.3987844","-1.5664028"," 0.2766920","-1.3260885","-1.0341771"," 0.2641054"," 0.4080406"," 0.2144504"," 0.7323712"," 1.6322244"
"368.059940336879/237.128706618438","-0.3260691"," 0.6005709"," 1.1252157","-0.1234239"," 0.2804628","-1.3766421"," 1.0162483","-1.8234491","-0.2879138"," 0.9150003"
"368.787378802619/62.1118995058865","-0.8884448","-0.9222103"," 0.6741352","-0.9222103","-0.8406183","-0.9222103"," 1.1646189"," 0.1755942"," 1.1133074"," 1.3680383"
"368.892326160502/70.542218327875","-1.0794198","-1.0247944"," 0.7686556","-1.1195866","-0.9719220","-0.4434240"," 0.8375041"," 1.1133463"," 1.0482019"," 0.8714390"
"369.779838809244/54.6641180877378"," 0.4784332"," 0.4653838","-1.1040506"," 0.4272615"," 1.5277210","-1.1040506","-1.1040506"," 0.8330949"," 0.6843081","-1.1040506"
"369.895496974207/71.4922420861312"," 0.09912750","-2.49666080","-0.41673965"," 0.28546165"," 0.35919786"," 1.23098935","-0.24564495"," 0.75958668"," 0.46714453","-0.04246216"
"370.075932597387/239.967779009357","-0.5622909","-0.1067632"," 1.6115801","-0.3491600","-0.4725305","-1.7351289"," 0.2062907","-0.4479434"," 0.3140135"," 1.5419326"
"370.279892219735/24.0711261141382"," 0.7044642"," 1.2879326","-1.2059593"," 0.1553546"," 0.3653757","-0.9575096"," 0.3986146"," 0.8518477","-1.8372275"," 0.2371071"
"370.737481956812/47.9413239840387","-0.35393928","-0.23639592"," 1.53680015","-0.19429898","-0.24059794"," 0.07339753","-0.44462133"," 1.91588276","-1.46039410","-0.59583287"
"371.23738949369/35.5091183348205","-0.009383337"," 0.391763545","-0.061624490"," 1.670693319"," 0.941232953","-0.743069180","-0.229926017","-0.043789917","-2.124831960"," 0.208935084"
"371.908261949004/63.3005952741109"," 0.7591401"," 0.7591401","-0.5108494"," 0.8865928"," 0.8844681"," 0.6932775","-1.0182605"," 0.2596722","-0.7431891","-1.9699917"
"371.959267760918/28.9269540005148"," 0.1964636"," 1.1460500","-0.9308881"," 1.0284338","-0.8432912"," 1.1292894","-0.9308881"," 1.0666067","-0.9308881","-0.9308881"
"372.190394533664/116.353957583213","-0.7126196","-1.5187846"," 0.9955348"," 0.3524972"," 1.4734331","-1.0691676","-0.9305196"," 0.1597553"," 0.4205817"," 0.8292893"
"372.22292740285/27.1226897988972"," 0.3307565"," 1.1695532","-0.9429020"," 0.5996255","-1.5379155"," 0.5424896"," 0.8670882"," 0.1997517"," 0.4027245","-1.6311718"
"372.91210863156/61.1995257379749"," 0.8059084"," 0.8411037","-0.5886845"," 0.8641230"," 0.7649512"," 0.6232317","-1.4410692"," 0.3634419","-0.4553294","-1.7776768"
"372.960469960165/51.7265236803728","-0.6100970"," 1.4567451","-0.6312754"," 1.4679827","-0.5800993"," 1.4218452","-0.6312754","-0.6312754","-0.6312754","-0.6312754"
"373.901758003405/138.890000585843","-1.2547175","-1.2842601"," 0.8360230","-0.4080130","-0.1795879","-1.2842601"," 0.7493927"," 0.9934781"," 0.9532293"," 0.8787155"
"373.901830530634/189.440909408383","-1.36848537","-1.39858477"," 0.76165758"," 0.11131566"," 0.08466231","-1.39858477"," 0.66970660"," 0.92208012"," 0.88107277"," 0.73515986"
"373.901914338272/141.106454332092","-1.2666636","-1.2976957"," 0.7863225","-0.3772724","-0.1294312","-1.2976957"," 0.7583702"," 1.0460576"," 0.8969520"," 0.8810563"
"373.901997949658/138.419377831376","-1.0693048","-1.0975976"," 0.7867780","-1.1104061","-0.1556901","-1.0975976"," 0.8086393"," 1.0837734"," 1.0452274"," 0.8061781"
"373.905539839753/63.1875390072298"," 0.7988965"," 1.0445592","-1.0388181"," 0.9151285"," 1.3356611","-1.0388181","-1.0388181"," 0.4371924","-0.3761652","-1.0388181"
"373.905543370014/62.918294510795"," 0.93913344","-1.03554046","-1.03554046"," 0.68453636"," 1.65951263","-1.03554046"," 0.06736125"," 0.77542254"," 0.01619563","-1.03554046"
"373.910386908896/60.336113232807"," 0.9054623"," 0.4940706","-0.7466046"," 0.4194449"," 0.3693816"," 0.8480986"," 0.3254914","-1.9647087","-1.3667779"," 0.7161419"
"373.911337831054/111.767142382767"," 0.82292553","-0.18718237","-1.66453693"," 0.80139741"," 0.02208826"," 1.01012049","-1.66453693","-0.14409107"," 1.03046042","-0.02664481"
"373.911344297239/157.855537649695"," 0.2980795","-1.0015067"," 1.0268442","-0.9607736"," 0.2980795"," 0.6829778"," 0.9533292","-1.3391356"," 1.1769768","-1.1348712"
"374.816208694511/59.5752438952739","-1.3755519"," 0.5442610"," 0.3885467"," 0.5753521"," 0.6691385","-1.4127487"," 1.2417317"," 0.5367827","-1.4127487"," 0.2452365"
"374.858171729812/76.8403419106508","-0.9240435","-0.9561347"," 0.5847996","-0.9561347","-0.8785887","-0.9561347"," 1.2740268"," 1.0368072"," 0.9757729"," 0.7996299"
"374.908926991443/61.0197114532377"," 0.7793037"," 0.8458664","-0.5315637"," 0.7793037"," 0.8716055"," 0.6557361","-1.3700349"," 0.3899665","-0.6444403","-1.7757429"
"376.906704580024/63.3317490569509"," 0.7067529"," 0.7365172","-0.3176509"," 0.8352524"," 0.8401304"," 0.6262416","-1.5654669"," 0.3536813","-0.3895396","-1.8259185"
"377.110957521213/52.0371395009269"," 0.8385670"," 0.8691233"," 0.4180210"," 1.0803254"," 1.2672527","-0.6427237","-0.6333143","-1.2664987","-1.3600621","-0.5706905"
"377.208952635233/50.0179894039447","-0.21727083"," 0.45555464","-1.97799342","-0.08049056","-0.39823061"," 1.82585501","-0.76391617"," 0.79170795"," 0.35134383"," 0.01344017"
"378.026051898746/69.21729710077"," 0.6168627","-0.0674203"," 1.3513111"," 1.0029465"," 1.1623829","-0.5600547","-1.3623200","-0.2386911","-0.5104894","-1.3945277"
"378.116265648934/166.011952261576","-0.65910107"," 0.03787542"," 2.22403348"," 0.17864339"," 0.34642123","-1.67776665"," 0.01222139","-0.77431654"," 0.19218944"," 0.11979992"
"378.224899114592/28.087881696974"," 0.19796342"," 0.76410638","-1.81723524"," 0.57236932","-0.88750153"," 1.58121031","-0.82821069"," 0.78968265"," 0.01411938","-0.38650400"
"378.238782124804/30.2478132319522"," 1.45989786"," 1.93013840","-0.09148479","-0.18507274"," 0.32409598","-0.19513386","-1.23883472","-0.76466638","-0.43156668","-0.80737306"
"378.264401468379/21.7290813292038"," 0.27820862","-1.61140542"," 0.16369233"," 0.05731234"," 0.57657848"," 1.48175106"," 1.15481303","-1.45965958","-0.09924364","-0.54204722"
"379.248638251898/36.5201897367009","-1.0765835","-1.6437949"," 0.1821557"," 0.7793169"," 0.7793169","-0.7051167"," 0.4747999"," 1.2526470","-0.9153487"," 0.8726074"
"379.750415253456/36.9627576626222","-0.5716830","-1.5051730"," 0.2540556"," 0.6923438"," 0.9781556"," 0.3365131","-1.2219557"," 0.9962374","-1.0533030"," 1.0948092"
"380.719509005454/61.6314349678938","-0.7237444","-0.7642166"," 1.6193131","-0.7642166","-0.6664184","-0.7642166","-0.7642166"," 0.7155795"," 1.4629977"," 0.6491390"
"381.297432574887/31.4576298518691","-0.2000313"," 0.4639025","-0.7896595"," 0.6533881"," 0.2884169","-2.4996869"," 0.2675991"," 0.6859088"," 0.8667195"," 0.2634428"
"381.726207278127/36.9425117289605","-0.8959439","-0.9370387"," 0.5273617","-0.8446644","-0.8779351","-0.5838113"," 1.1446779"," 0.1226601"," 0.4167207"," 1.9279730"
"381.843316771197/135.251391691231"," 0.8179287"," 0.8918885","-1.1399261"," 0.6917765"," 0.8641685"," 1.0179945","-1.1399261","-1.1399261","-1.1399261"," 0.2759476"
"382.301039186296/26.1428929836008"," 0.23940053","-0.22441814","-0.58373991"," 0.48970466"," 0.04254036","-2.42081737","-0.20742432"," 0.80628938"," 1.05072595"," 0.80773887"
"382.717001910526/63.2886787607226","-0.7548485","-0.7873822"," 0.8453785","-0.7873822","-0.7087668","-0.7873822"," 1.2821745","-0.7873822"," 1.2540290"," 1.2315621"
"382.759084399778/59.2075755255644"," 0.7353294"," 0.6171651","-0.9325593","-0.9325593"," 0.8924436"," 1.1361673","-0.9325593"," 1.2816911","-0.9325593","-0.9325593"
"382.989293266594/58.4059501652357"," 1.2188356"," 1.6475969","-0.6290741","-0.6290741","-0.5492926"," 1.4573046","-0.6290741","-0.6290741","-0.6290741","-0.6290741"
"383.279073515924/33.3672190103587","-0.04149524"," 1.08605077","-2.32958418"," 0.46829958","-0.29423841"," 1.08605077","-0.29423841"," 0.46829958"," 0.46829958","-0.61744403"
"383.383008372616/138.035675875497","-0.0147719"," 1.0704534","-0.4600082"," 0.6557029"," 0.8718123"," 1.6486269","-1.0026026","-1.2567707","-0.7018839","-0.8105582"
"384.274546421424/26.8717712958294","-1.6107627"," 0.6782959","-1.6587975"," 0.5047009"," 0.9156239","-0.4983896","-0.4515333"," 0.3940620"," 0.8964163"," 0.8303839"
"384.282698013732/23.5974299637578"," 0.65887002"," 1.20669240","-2.21405493"," 0.30909377","-0.05552778"," 0.98033320","-0.86431813"," 0.46294758","-0.05552778","-0.42850834"
"384.93790422245/63.1566671797863"," 0.58838663"," 0.74484229","-0.24367589"," 0.83765562"," 0.86010099"," 0.63986578","-0.67838302"," 0.04399564","-0.44067632","-2.35211173"
"385.285872006718/29.1611577105971"," 0.55217302"," 0.76478321","-1.95513712"," 0.75611339"," 0.82373796"," 0.64800313","-1.42343496"," 0.39229195"," 0.09586965","-0.65440022"
"385.298772597119/22.0157536631736"," 0.7299032"," 0.8536653","-1.8872870"," 0.8052523"," 0.4217430"," 0.6935028","-1.4568968"," 0.4217430"," 0.1563114","-0.7379373"
"385.937900917827/56.2393229501399","-1.26448271"," 1.30759807","-0.01951515"," 0.46171848"," 0.70462619","-1.32081393"," 0.65609091","-0.21260151","-1.32081393"," 1.00819359"
"385.980480466252/261.99414923979"," 1.7761798"," 0.1736636"," 0.9493000","-0.7529422","-1.4239895","-0.4516010","-1.1043462","-0.2984269"," 0.8539258"," 0.2782367"
"385.980608218782/174.236063435987","-0.576807708","-0.255073788"," 0.007635514"," 0.827733499","-2.060505773"," 0.497035498"," 0.630420523"," 0.793618296"," 1.160629383","-1.024685443"
"386.238157518314/34.1836649951473"," 0.2872628"," 1.5656815","-1.4109123"," 0.3266305","-0.2191309"," 0.5829835"," 1.3065118","-1.0472366","-0.3728980","-1.0188925"
"387.221953691612/28.3939056277899"," 0.78245243"," 0.19503585","-1.84070888"," 0.41497139","-0.76331308"," 1.84240980","-0.66029242"," 0.42736145"," 0.04021257","-0.43812911"
"387.977964191494/72.7793406160025","-0.8948273","-0.6686630"," 1.7191643","-0.7863499","-1.0123065","-0.9318071"," 0.2492935"," 0.2975280"," 0.8161512"," 1.2118169"
"388.254004927/32.2161046331594","-0.55037761"," 1.49990953","-1.64216775"," 0.22875359","-0.48555215","-0.04472425"," 1.79598897","-0.32596325","-0.14990381","-0.32596325"
"388.842439966351/139.28663333065","-0.082045176"," 0.480129889"," 0.249399725"," 0.386764682","-0.118134032"," 1.224906497","-0.012426394"," 0.005577551"," 0.475488261","-2.609661003"
"389.713266438532/40.3761108738933","-0.116630944","-1.197117490","-0.002000672","-0.848973918","-0.319078858","-0.874962722"," 0.822250512","-0.501746644"," 1.059883495"," 1.978377243"
"389.884720445383/45.6580056267801"," 0.87557827"," 0.16946768","-0.87352219"," 0.12336292"," 0.16375654"," 1.86856318","-0.68167359","-1.84081010"," 0.23126515","-0.03598785"
"390.260991292606/27.5031860884438","-0.16146781"," 0.94971500","-1.58171320","-0.09305805","-0.84767893"," 1.95466605","-0.39039126"," 0.80229001","-0.43063364","-0.20172817"
"390.762885458751/29.3226182858781","-0.69128450"," 0.55632724","-1.54841372"," 0.32977197","-0.66256445"," 2.15801490","-0.41724078"," 0.60452024","-0.07353516","-0.25559574"
"390.769456535322/60.7310363304669","-0.5921056","-0.6408259","-0.6408259","-0.6408259","-0.5230968","-0.6408259"," 1.2154938","-0.6408259"," 1.4332599"," 1.6705783"
"390.790457033576/61.1169398888396","-1.3436442"," 0.6501485"," 0.5730405"," 0.6746308"," 0.9131641"," 1.0398760"," 0.4568239","-1.3829850","-1.3829850","-0.1980697"
"390.79841095047/56.1724690337069","-0.7686843","-1.0708143","-0.3831915","-0.8667755","-1.3495889"," 1.2338017"," 1.2106449"," 0.3517582"," 0.6191667"," 1.0236830"
"390.831982227403/70.7218229359557","-0.6892981","-0.7294106","-0.7294106","-0.7294106","-0.6324816","-0.7294106"," 0.7027242"," 0.3009653"," 1.9156002"," 1.3201326"
"390.874131384842/40.8353779676597","-1.26154398","-1.35313331"," 0.72435033","-1.35313331"," 0.08874545","-0.32518815"," 0.87145780"," 0.99033836"," 0.98068852"," 0.63741828"
"391.43062141716/116.257174809912"," 0.8555476","-0.8043196"," 1.1624168","-0.1752598","-1.4365319"," 0.8214063"," 0.2229238"," 0.5518118"," 0.5030598","-1.7010546"
"391.882820111816/53.4164934475233","-0.20735792","-0.01164315","-1.48003805"," 0.21901814"," 0.13289809"," 1.40693582"," 0.94959900","-0.85146402"," 1.16240678","-1.32035469"
"392.254772618283/33.6124011071689"," 0.7234593","-1.3838148"," 0.9824075"," 0.5568030"," 0.9026144","-1.3838148","-1.3838148"," 0.6704018","-0.1091599"," 0.4249181"
"392.748351790549/37.1852748144248","-0.4060753"," 0.6720595","-1.0355614"," 0.9737102"," 0.3877907","-0.7949595","-0.8627403"," 0.2216960","-1.0663975"," 1.9104775"
"392.885196897763/142.656399490115","-1.3502712","-1.4034708"," 0.1950217","-1.4034708"," 0.8431690"," 1.1764847"," 0.5993369"," 0.3134339"," 0.2734627"," 0.7563041"
"392.994920181173/80.7735897592891","-1.1676202","-1.0305839"," 1.3240752","-0.9305831","-0.9261603","-0.1621635"," 0.1667921"," 0.3449438"," 0.9794283"," 1.4018717"
"393.209351589491/34.2152450075664"," 0.10347063"," 0.49140177","-0.14206418"," 0.06101295","-2.56598815"," 0.04591428"," 0.97784773","-0.30552839"," 0.35209597"," 0.98183739"
"393.250182390278/36.5399175970133","-0.15010460"," 0.28257092","-0.06099223"," 0.65729863"," 0.36901672","-0.83926467","-0.76482275"," 0.12107130","-1.67118793"," 2.05641460"
"395.156470649918/59.1291780437743","-0.69945350","-1.25235444"," 1.16725916"," 0.05505005"," 0.92690819","-1.82274681"," 0.20570564","-0.15587352"," 0.57851088"," 0.99699437"
"395.93978662487/72.0572021227619"," 1.0099422"," 0.8429589","-1.7350471"," 0.2580373"," 0.7516017"," 0.9241613","-1.0571289","-0.1762851"," 0.3940390","-1.2122794"
"396.054975638589/233.210566375733","-0.7026819","-0.4682018"," 1.2724400","-0.2489461","-0.0231419","-1.9950927"," 0.6105844","-0.2780386"," 0.4191412"," 1.4139374"
"396.16182676268/60.2834428112544"," 0.2460320"," 1.2433778"," 0.1733568"," 1.0388219"," 0.2037504","-1.7896639","-1.2206852","-0.2545583"," 1.0225024","-0.6629341"
"396.693451954375/60.5370068219394","-0.7163012","-0.7656054","-0.7656054","-0.7656054","-0.6464654","-0.7656054"," 0.9915388"," 1.3706068"," 1.6375758"," 0.4254669"
"396.735948465269/59.4231499711907"," 0.28311248"," 0.67128227"," 0.33320859"," 0.41661460"," 0.40516710"," 1.22986070","-1.79832061"," 0.18732259"," 0.07007289","-1.79832061"
"397.018138119223/70.6924123810117","-1.3871625","-1.4350202"," 0.7961464","-1.4350202"," 0.3211954"," 0.2341291"," 0.8793491"," 0.6295170"," 0.5978879"," 0.7989780"
"397.271638157054/31.9926014218658"," 0.37403740"," 0.33413649","-0.03961703"," 0.09349741"," 0.04149703","-2.77252111"," 0.63836035"," 0.62845150"," 0.36802148"," 0.33413649"
"398.040060960269/51.6417215297445"," 0.3489551"," 0.3647535"," 1.1223954"," 1.0133502"," 1.2367936","-1.7838176","-1.1160304","-0.3838149","-0.5277095","-0.2748754"
"398.274729296501/33.1737606972767"," 0.921375948"," 0.963837554","-1.094622013"," 0.922539743"," 0.745719802","-1.666614883"," 0.003040924"," 0.138997232","-1.298804062"," 0.364529755"
"398.691025762765/58.9516307608346"," 0.8167591","-1.1534491"," 0.7222497","-1.1534491","-1.0530062","-1.1534491"," 0.5111490"," 1.2179835"," 0.9316933"," 0.3135188"
"398.774321389373/30.6298120152381","-0.1584676"," 0.6046769","-1.2893494"," 0.3925850","-0.4856147"," 2.1126550","-1.0359814"," 0.1716619","-0.8424237"," 0.5302580"
"399.266228353607/28.1924557756142"," 0.3266251"," 0.2372422","-1.3974863"," 0.4571459","-0.3022058"," 1.8691507","-0.8903703"," 0.6878301","-1.3113260"," 0.3233942"
"399.275963749559/29.5155514706483","-0.09353816"," 0.88651560","-0.98611852","-0.27851268"," 1.11808853"," 1.68103463","-1.03911983"," 0.24668206","-1.38418394","-0.15084769"
"400.237887124236/29.1077422051528","-0.4397786"," 0.5951618","-2.1097255","-0.1551285"," 0.2332249"," 1.1527607","-1.0568932"," 0.9662246"," 0.7327171"," 0.0814368"
"400.254060877519/23.3471851875145","-2.6690707"," 0.6183373","-0.1603104"," 0.6092655"," 0.2738470"," 0.4718714"," 0.2577707"," 0.7467555"," 0.2121678","-0.3606341"
"400.305675070882/26.1280801916177","-0.06904414"," 0.21077300","-0.95600628"," 1.10841019"," 1.35858564"," 1.35858564","-0.78651186","-0.06904414","-1.36923619","-0.78651186"
