"","DW_20180105_014","DW_20180105_038","DW_20180105_062","DW_20180105_098","DW_20180105_122","DW_20180105_020","DW_20180105_044","DW_20180105_068","DW_20180105_104","DW_20180105_128"
"Label","n2","n2","n2","n2","n2","swip10","swip10","swip10","swip10","swip10"
"448.84564529541/48.5144110781677","2924.15625","1173826.333","1229995","1089833.5","905018.6667","608905.3333","643456","1490002.667","1043580.333","1003886.667"
"448.84635487083/158.045226093069","2924.15625","934895.3333","1519551.667","1115749.667","1531320.333","871671.6667","646014.5","1764597","465236.6667","920780"
"448.846361891188/224.806505538438","2924.15625","455904.3333","1595402.667","1488132.333","1576074","620486","503998","2398105.667","561709","1521603.333"
"448.988596130673/37.5496121989157","363752.3333","509517","2315173.667","457596.3333","570020.6667","606946.3333","2034489.667","1647408","2503873","2456733"
"448.996242884716/250.544943991328","791854.6667","843428","1041278.333","891203.6667","242457.6667","763326","1576201.5","646093.3333","665659.6667","918150"
"448.997559042591/44.7143251834352","1541835.667","1609036.333","8492264","1831589.667","1445519","1534891.667","7883220.667","4883766.667","5734394.333","8355227"
"449.043497669656/189.549940192718","2924.15625","620346","366085.3333","654425.3333","258912","660379.5","472142.6667","524777.3333","618000.5","5848.3125"
"449.135440401375/192.072687255427","466067.6667","797532.5","1462.078125","440290.5","586909","1019762.333","514093.3333","439724.6667","634149","510184.6667"
"449.275982617575/238.925137465576","2023845.667","8340035.333","3432869.667","3842731.333","8412812.667","739283.3333","6560555.667","8869423","8554293","8411357.333"
"449.310469825604/47.8976926883598","3649","59602.33333","38182","2925","241915.5","46786.5","29378","66327","272394","336302.5"
"449.312971302788/232.471284993372","1472962","3169858.333","1378922.333","2870449.667","3697607.333","354362","1333605","2091586.333","3292281","2748446.333"
"450.097475070738/198.378225063748","167509.3333","147941.3333","121439.3333","264491.3333","731.0390625","46786.5","23393.25","11696.625","253161.5","5848.3125"
"450.262803353425/135.076580333474","351726.6667","693682.6667","349222","395541","278427.3333","355440.6667","431289.5","313319.6667","328089","261379.6667"
"450.832545125893/22.8265172674394","2120165.667","1462.078125","1954553.5","1462.078125","946497.5","3323457","23393.25","11696.625","5848.3125","5848.3125"
"451.110941882024/274.493971926985","2769224.667","1447907","2955591","3304616.5","3672964.5","46786.5","16331338.33","3790969","1646687","5848.3125"
"451.125549955278/22.967536066122","987428.6667","554743","651859","1228125.667","1573106","396480.3333","23393.25","662263","413586.3333","1061832.5"
"451.151305091859/206.020145795408","1187102","2046398.333","2908780.333","3417723","3207083.333","2830196.333","2420142.667","6288575.333","3750179","5854294.667"
"451.179604181599/198.623195496523","249789.3333","330698","342692.3333","252437.6667","543315","46786.5","25039989","232274","244110","614800.6667"
"451.274181442877/201.003924515341","1987465.333","1956491.5","724538","1462.078125","731.0390625","2743889","23393.25","1050676","5848.3125","5848.3125"
"451.782019357548/23.8186498612223","2627988.5","1462.078125","1462.078125","1462.078125","731.0390625","5118869.667","23393.25","3302661.667","4427337.333","6033161.5"
"451.95473803054/47.971275818313","802531.3333","1194778","953714","677571","507402","859581.6667","1279207","850659.6667","928471.3333","946952"
"452.154667218103/202.886251829633","259985.5","378695","679309","852718.6667","759962","665829.6667","542094.3333","1588272.333","849035","1478015"
"452.836613064282/31.9305730925979","1206979.667","1199716.5","3763091.5","1698505","1478008.333","46786.5","23393.25","11696.625","4321151.333","4463999"
"452.843068140061/18.0426398312572","1188612.333","1044788.667","1278918.5","1214598","1242428","2464618","23393.25","1673707","787173","6274189"
"452.843111019947/140.059359848496","1915674.667","2231496","245551","2481346.667","2106854.333","754314","23393.25","1564418.667","1453006","1638308.333"
"452.868934860787/28.3143864118891","2924.15625","1188414.5","1462.078125","5333493.5","731.0390625","46786.5","23393.25","1389375","881134.3333","1387620"
"452.880588331776/27.6757783513539","2924.15625","1647623.5","1462.078125","1462.078125","1799420","9869496.5","1723170","11696.625","5848.3125","6417924"
"452.919345324709/23.2085174531948","2924.15625","5981634.5","1462.078125","1462.078125","16739363","46786.5","23393.25","11696.625","9453271.667","5657929.5"
"453.013806776436/28.5795137491398","639982.6667","741094","639116.5","1009953","752581.3333","2727624.5","23393.25","1092543","369266","21734"
"453.867551808716/257.195913685938","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","3374743","11696.625","5848.3125","5848.3125"
"453.927291656224/26.3074414633965","2379244.333","2305801.333","2100227","4697502.333","4731387","1575290.667","1612000","1217618.667","837407.6667","2065934.667"
"454.81362800057/24.313375926686","183038.6667","572438","1462.078125","236378","301016.6667","133759","23393.25","1282264","1717179","1319535.667"
"454.817590012854/59.3932062504236","2924.15625","1462.078125","1462.078125","85192.5","731.0390625","109745.5","23393.25","463707.6667","243147.6667","250597.6667"
"454.831914561658/132.727271052716","8023864.333","9744093","3657437.667","10847541.67","11904020.67","8772595.333","3446603.333","8672683.333","7690351.667","7329982.333"
"454.847564824038/29.5387145919539","7454.5","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","23393.25","11696.625","135812","370041.3333"
"454.925594912412/241.658330357688","131994.3333","157680","1462.078125","167306","731.0390625","131706","23393.25","356751.3333","126154.6667","5848.3125"
"454.926922285601/27.3011382790121","494374","3018588","1462.078125","915580.6667","731.0390625","207985.3333","23393.25","822582.6667","1440420.333","5848.3125"
"455.00634586529/47.8306729076781","892288.6667","942577.6667","6087711.667","1246400.667","765524","971178","3772813.667","4093353","4875007","9625321"
"455.213511789544/257.524323546799","2924.15625","177669","1651702.333","1161673","1670505.667","326752","23393.25","1222494","5848.3125","1384332.5"
"455.242207102032/228.140397918956","2924.15625","290334","1462.078125","1462.078125","731.0390625","46786.5","23393.25","1770355","5848.3125","664295.5"
"456.814203549113/134.113578862087","510545.3333","678250","1462.078125","319889","108290.3333","478524","23393.25","11696.625","602737","5848.3125"
"456.922891967551/240.137278495883","2924.15625","289614","1462.078125","1462.078125","731.0390625","229103","23393.25","11696.625","5848.3125","5848.3125"
"457.317695388122/235.471885206224","618254.3333","187058.5","153858","166721.3333","160351.6667","155590.6667","23393.25","255307","177590.6667","158276"
"458.202133791339/181.925222873511","2924.15625","1462.078125","124202.3333","1462.078125","731.0390625","20822","23393.25","11696.625","5848.3125","5848.3125"
"458.206609946062/179.417486486127","859417.3333","701862.6667","623722","323349","1309417.333","802300.3333","646394.3333","463220","1297982.333","464604.3333"
"458.232456347705/283.931156797412","2924.15625","1462.078125","223614","1462.078125","1156483","46786.5","14471944","11696.625","5848.3125","708729"
"458.294308542396/236.823383060222","2924.15625","1462.078125","299144.5","216934.6667","731.0390625","499234.6667","5346302","11696.625","5848.3125","252457.6667"
"458.888615372528/26.7336513980095","33244171.67","29048472.33","52321318.33","28770061.33","31821067.33","29023342.33","34272462","48263602.67","48133842","44498630"
"459.202730445166/192.864518597723","114127005.3","174070442","134152649","144831038","313426513.3","871471.3333","261125336.3","99285807.67","123780091","195251134"
"459.210615204034/179.846372588872","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","119266","23393.25","11696.625","5848.3125","5848.3125"
"459.261652088638/179.525890212973","1146907","1462.078125","1462.078125","1462.078125","731.0390625","1251240","1416760.667","874669.5","2631515.333","792745"
"459.85045381235/27.5287804099428","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","23393.25","11696.625","3176979.5","4553916.333"
"459.871590882575/25.4643186184428","2924.15625","4882301.5","1462.078125","1607942.667","1815351","3020149.5","23393.25","11696.625","5848.3125","5848.3125"
"460.203924022169/179.519980884307","20411709.33","40742001.33","17599429.33","40562115.67","77733917.67","567849.5","45911366.33","17345133.33","28977999","37372532.33"
"460.264850619299/179.659124463647","2924.15625","462178","1462.078125","1462.078125","731.0390625","268016.5","234580","11696.625","554012.3333","5848.3125"
"460.828497239041/19.2522338841728","155867.3333","86005.66667","2118900","227725.6667","61536","513221","23393.25","1995806.667","1982892","1544160"
"460.829869421621/151.390081853827","1293147.667","783063","1190252","1942960.333","2292374.667","674127","234740","1614737.333","1304380.333","568230.5"
"460.839076372755/193.635225493515","738249","656895","1560635.333","2405003.667","2473375.667","367418.5","1154777.5","2396730.333","1202545","1207595.5"
"460.970950211234/26.1217587630225","10780024.33","9607880.333","8679453.333","10102023","15207811.33","4675026.667","7025094.667","5159866.333","6126345","7067295.333"
"461.34928875416/260.615112876435","2473771.667","1733433.667","3565799.667","2055760.667","2520326.667","106947.5","5289383.333","5913138","5877839.333","7800839.333"
"461.752378278261/27.0776858825393","5677766","2209035.5","1462.078125","1462.078125","731.0390625","46786.5","2837576","7580214","5848.3125","5848.3125"
"461.791030703133/27.960080884533","2924.15625","1462.078125","1462.078125","5518957","731.0390625","2363756","23393.25","11696.625","4919529","5730810.5"
"461.965541323826/170.01833593584","2291511","674510.6667","2692273.333","508619","292255","1552071","1491032.333","1116224","1023383.333","1069523.333"
"462.272174807609/243.325007362671","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","23393.25","388161","214055.5","5848.3125"
"462.812844369799/30.1172984529752","2388871","1462.078125","1462.078125","2166219.667","3338061","6436015","1291367.5","11696.625","5848.3125","1938534.667"
"462.966440149743/26.4104557993644","6301853","4839556.333","3940300","8211660","7799263.333","1504827.667","23393.25","4409835.333","3944196.5","3454498"
"463.011865414227/253.955497814577","2924.15625","733103.6667","1462.078125","1462.078125","731.0390625","698690.5","23393.25","11696.625","5848.3125","5848.3125"
"463.158966226877/138.991784987194","109666","112527","120631","111803.6667","124086","219053.3333","23393.25","95554","104100.6667","98669"
"463.291448304129/228.053896089673","945367.6667","3468894.667","1293909.667","1509679.667","3847521.333","46786.5","2471699","3437999.333","3285481","2987641.667"
"463.771935243971/23.0843023361733","2924.15625","3524444","1462.078125","1462.078125","731.0390625","6974653.333","23393.25","5186273.5","5848.3125","5848.3125"
"463.810793073511/30.7460393251429","2297736","1462.078125","1462.078125","1050701.333","4680212.5","2020081","23393.25","3258863","5987857.333","5848.3125"
"463.944898808077/39.8149822224676","501028.6667","998447.6667","968681.6667","314858","102717.5","728740","2393221.5","636652","360938","1130336"
"463.953673309096/29.8129955160366","15559082","22556039.33","22474189.67","14487936","14264944.67","16333048","15607295.67","12327284.33","12240077.33","13382728.33"
"464.278942493409/203.207634137509","1629120.667","1961545.667","1306448.333","1623037.667","1658568","820566.6667","813346","530973.6667","461378.6667","581956.6667"
"464.963005986157/46.5052743815719","336600.6667","513343","482690.3333","300318.6667","493226","331252.6667","460791.3333","859660.6667","810703.6667","525729.6667"
"464.972442358422/46.6021639452848","415449.6667","354895.6667","663111.5","410854","731.0390625","333276","293261","572565.3333","530193.6667","858731"
"465.123128617958/235.719900253707","472600.3333","252359","725663.6667","306583.3333","880775","117765","2202738.333","393512.3333","271573","218245"
"465.815996113856/25.8015639752209","2924.15625","1462.078125","6430628","1462.078125","731.0390625","2209185.667","3212523.5","1676815","6567627","4669738.5"
"466.123530163355/272.221848864216","2924.15625","1462.078125","412843.5","1462.078125","204410.5","370283.3333","23393.25","11696.625","5848.3125","5848.3125"
"466.496460056584/272.855479061309","227960","1462.078125","1462.078125","1462.078125","234365.6667","491787","23393.25","315083.3333","156356","308074"
"466.810271142437/26.4716371075174","2257963.333","1462.078125","3472744.5","1660761","2600211.667","8715049","23393.25","5012725.333","5848.3125","5848.3125"
"466.827880249579/29.2166807669493","1710767","1462.078125","4921024.333","1873553.333","1589264.333","3758497","23393.25","4043949","4371958","6930926.667"
"466.831173710063/26.8645944082641","5488147.5","9782027.333","8017251","5135281.667","4452971.333","9290282.667","11522961","10082090.33","8704588","8341940.667"
"467.06346472349/69.5466566264618","2924.15625","221855","166808.5","356122","588611.5","190871.5","23393.25","154164","239858.5","374318"
"467.144696615081/168.543095626698","316017.6667","454165.5","395029","176435.3333","731.0390625","426514.3333","380498","11696.625","5848.3125","5848.3125"
"467.21383021569/247.745407013778","1787795.667","1770865.333","1808900.667","2516393.667","2335624","46786.5","2224420","3293839.667","2959717","2888435.667"
"467.810649557659/223.225861822632","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","255867.5","43616","96384","5848.3125","5848.3125"
"467.813384037038/28.28292994822","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","641049","1360216.5","5848.3125","5848.3125"
"467.837810312333/26.7236063028673","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","3549541.5","5389465.5","2467527","4343909.5","5685083.667"
"467.907094802075/292.784681208297","2924.15625","233780.5","1353874.333","1559090","976472.3333","46786.5","23393.25","446699.3333","377946.6667","346622"
"467.907130821322/286.549626520293","2924.15625","122936.5","768777.3333","1559090","945893","46786.5","23393.25","446699.3333","360270.3333","310401"
"467.908411144368/284.039857600292","2924.15625","531898.5","697349","1693349.333","1543243.667","46786.5","1709680.5","596102.6667","773790.3333","485172"
"467.908443799117/293.014060832945","2924.15625","392086","626875.3333","1602028","472634.3333","46786.5","23393.25","891804","352740.6667","514636.6667"
"467.908447947438/290.927544681911","2924.15625","893700.6667","749546.3333","1439077","673469.6667","46786.5","23393.25","696896.3333","421485.3333","514636.6667"
"467.911187541237/289.188697696117","2924.15625","303755","355233.3333","572414","642633.3333","46786.5","23393.25","708113.3333","266755","716583.6667"
"467.917969874897/192.887461219759","2924.15625","1462.078125","146309","2612614","1177894.5","46786.5","23393.25","11696.625","1293750.333","5848.3125"
"467.926098382058/149.520126007877","2924.15625","161857","76567.33333","212286","404988.5","46786.5","23393.25","180921.5","104130","5848.3125"
"467.926121090264/202.86552867781","2924.15625","21397","702893.3333","114931.6667","176163.5","46786.5","23393.25","6550","537846.3333","5848.3125"
"467.937742046878/261.041069597924","2924.15625","1462.078125","938607.5","1343328.333","597222.6667","46786.5","23393.25","11696.625","1915230","5848.3125"
"467.939126749568/229.212702194782","2924.15625","1462.078125","258028.5","1588286.667","259842","46786.5","23393.25","925435","1525286.667","5848.3125"
"467.949204851515/230.554267124643","2924.15625","1462.078125","375374.5","1005491.333","731.0390625","46786.5","23393.25","1349329","85094","2878596.5"
"467.951207003468/248.389903717406","2924.15625","1462.078125","277241","4093804","483215.5","46786.5","1584714.5","1541813","97020.66667","5848.3125"
"467.951329911394/251.552366633568","2924.15625","1462.078125","277241","2381498.667","483215.5","46786.5","23393.25","11696.625","191793","1953750"
"467.953794219084/248.895573149029","2924.15625","2551901.5","1205773.5","2470363.667","609171.5","46786.5","1357149.5","347249","13744","3535714"
"467.954624228267/240.443978682456","2924.15625","1462.078125","1462.078125","979941.3333","293781","46786.5","371491","3969986.667","39276.66667","826352"
"467.958374308744/236.117018801028","2924.15625","6922427","1462.078125","2452127.667","1809813","46786.5","641298.5","5089752.333","66960.5","3714513.5"
"467.959937081274/239.064870026539","2924.15625","6824248","883852","1367695.333","3076369.5","46786.5","1163383.5","4738965.667","51102.5","1644310.5"
"467.960502985371/238.637702805557","2924.15625","4668117.5","531886","639158","2129496.5","46786.5","393037","1250956","51102.5","545778.5"
"467.960605967941/249.523771223245","2924.15625","4428551","1462.078125","533556","1607711","46786.5","495891","1249182.333","57263","5848.3125"
"467.961933668179/234.922529635602","2924.15625","5337906.5","1468811.5","339412.5","2635072.5","46786.5","23393.25","2540536","5848.3125","2743256"
"467.963693819485/238.677828233896","1936769","1804997","1462.078125","376849.5","731.0390625","46786.5","23393.25","491158.5","5848.3125","1532787"
"467.96810093982/71.1996765183522","108554.3333","316257","3211337","199876.6667","731.0390625","1325427.5","282866.5","1358894.667","409206","222512"
"467.978383850293/48.2713901893572","132163.5","887569","4229612","5197049.5","1815243","2109007.333","148743","7339547.5","5848.3125","376944.5"
"467.983079807918/278.134518209846","1822573","1300818.333","1462.078125","1462.078125","731.0390625","395409.3333","506975.5","465117","5848.3125","5848.3125"
"467.983102532738/38.4697765726381","483441.5","897471","4486684","2565127.667","731.0390625","1694853","171781","3307544","5848.3125","318100"
"467.984478061843/73.7857437088056","453296","1120203.667","1462.078125","1462.078125","731.0390625","711311","299778","2815365","5848.3125","148149.5"
"467.989906858387/54.5050839294493","2924.15625","1556571","1462.078125","2161115.5","731.0390625","765299.5","23393.25","3059679.5","5848.3125","900060"
"467.991311781154/32.2688159550506","21905","1764178","1462.078125","2244548.5","731.0390625","877510","2426647.5","7134019","5848.3125","1476277"
"467.99132182176/76.0383858707266","327951.5","1462.078125","1462.078125","1462.078125","731.0390625","907.5","1684059","1186098.5","5848.3125","799552.3333"
"467.998065179524/252.869137249872","1487338.667","280992","1462.078125","35158","731.0390625","115014.3333","763293.5","11696.625","5848.3125","533444"
"468.000789670527/236.584837974825","925828.3333","331266","1462.078125","388418.5","731.0390625","351976.6667","23393.25","11696.625","5848.3125","745861.5"
"468.006225110891/35.6144499542968","1317478.667","841561.5","1462.078125","1462.078125","731.0390625","1563653.5","3595037","11696.625","5848.3125","4995932.333"
"468.007804197952/245.019541325129","3041850.5","519847","1462.078125","646766.3333","731.0390625","291187.3333","2028811","11696.625","5848.3125","216057"
"468.009678312073/33.2218251037416","2234997","1537330.5","1462.078125","1462.078125","731.0390625","2952310","5598363.333","11696.625","5848.3125","7632415.667"
"468.010909417491/41.8837472198873","2322753.667","1755875","1462.078125","1462.078125","731.0390625","2955711.5","5791517","11696.625","5848.3125","6786124"
"468.010930542688/40.7599834161288","2062994.333","1627971.5","1462.078125","1462.078125","731.0390625","2917389","5199047","11696.625","5848.3125","8773094.667"
"468.01166509658/32.5563468373562","1408727","2414691.333","1462.078125","1462.078125","731.0390625","2506678.5","4993864.667","11696.625","5848.3125","4061401.667"
"468.013004575257/49.0757062430496","1176266","1751225.667","1462.078125","1462.078125","731.0390625","1127145","1489496","11696.625","5848.3125","5980985"
"468.013029228719/40.8484668485754","1430194","1725357.667","1462.078125","1462.078125","731.0390625","2367469","11902106.5","11696.625","5848.3125","5899044"
"468.014361143594/48.0512237871509","1401337","1640952.333","1462.078125","1462.078125","731.0390625","2092325","17442726.67","11696.625","5848.3125","3128846"
"468.014969862228/249.576657724096","149628.5","81594.66667","1462.078125","1462.078125","731.0390625","12619.5","2715820.5","11696.625","5848.3125","5848.3125"
"468.014998262854/39.2125161178803","2808853","2362169.333","1462.078125","1462.078125","731.0390625","2092325","21557559.5","11696.625","5848.3125","9313022"
"468.015675332854/255.364612105003","149628.5","31497","1462.078125","1462.078125","731.0390625","12619.5","2715820.5","11696.625","5848.3125","5848.3125"
"468.015686125098/32.0985959134092","3219348","1847895.667","1462.078125","1462.078125","731.0390625","2089903.5","20965689","11696.625","5848.3125","8267371.5"
"468.01707541128/53.5616577651551","552193.5","877721","1462.078125","1462.078125","731.0390625","2416212.5","21633022.5","11696.625","5848.3125","47277"
"468.017091717193/46.641264685499","1425088","1852951","1462.078125","1462.078125","731.0390625","2330030.5","20965689","11696.625","5848.3125","7941134"
"468.216920258515/248.395804522347","2924.15625","1462.078125","1462.078125","485482","731.0390625","46786.5","23393.25","11696.625","5848.3125","394446"
"468.263070975496/199.14580887765","381384","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","427597.3333","204676.3333","5848.3125","5848.3125"
"468.855113860898/29.5450318320611","2924.15625","1462.078125","3568590","1462.078125","731.0390625","46786.5","23393.25","2368341","5848.3125","5848.3125"
"468.859213226563/196.353570766898","2924.15625","940438","1562104.333","1462.078125","731.0390625","580870.5","1218064","1958581","1276813.5","1894326"
"468.897363461217/23.4047972605635","39841265.67","42802509.33","22166968.67","25803598.33","24352176","29307831","15739842","31013250.33","26779532.67","11755038.67"
"469.139998150867/183.86556000075","171788.3333","174929.3333","255324.3333","171043.6667","275586","1125684.5","219382.3333","311758.6667","211221.3333","291452.3333"
"469.900372342161/26.5885596204166","3040244","2870781.333","2613580","2814601","2276392","1300827.333","23393.25","1144638.333","2453832.5","5848.3125"
"470.195749631743/182.444114302385","408437.3333","575024.6667","774717","847756","738875.6667","143577.5","1214436.333","928553","691363.6667","1311079"
"470.28847184514/47.9713846220725","58187.66667","300089.3333","154882.5","2069156","200661.6667","55467.66667","35672.33333","1122795","5848.3125","8924"
"470.799709634712/28.8437211183718","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","23393.25","7125585.5","5848.3125","6868008.5"
"470.821640399597/33.0192878709931","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","23393.25","11696.625","25911993.5","5848.3125"
"470.828451066759/204.629735597713","2924.15625","735929","1462.078125","1462.078125","1211692.333","46786.5","23393.25","1612382","5848.3125","5848.3125"
"470.980652233478/48.6958388132372","526837.5","923490.5","1909021.333","992170.3333","731.0390625","781944.3333","1719346.5","1718321.667","1410394","2007564.5"
"470.999868714816/24.7875091170588","2217024","2722554.333","14643005","1994048.667","2292934.333","985751.3333","5282711","5562042.333","7398480.333","12568264.33"
"471.278405111727/200.277377356622","2924.15625","1462.078125","559675.3333","1462.078125","325469.6667","111373","23393.25","484229.6667","248076.5","846619.6667"
"471.29628924223/218.035220770841","9324713","13031647","9827464.333","11554860.67","9349124.667","11973788.67","9836157","12775922.67","12385263.33","10225432.67"
"471.797772872206/30.7522798527059","2924.15625","1462.078125","1462.078125","1506441","5725637","1689505.5","3631964","11696.625","5848.3125","5848.3125"
"472.114199548659/205.166700607703","12362.5","32245","249609.3333","150028","143371.3333","32869","32057","741805.3333","111087.3333","190916"
"472.300108008836/218.120121178071","2887011","3422208.333","1457778.333","2985671.333","1658404.667","3627287.667","2666221","3281207.667","2811674","1641892.667"
"472.754954273982/26.0241555467685","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","18134985.5","11696.625","5848.3125","5848.3125"
"472.852891966246/27.8128275047788","2924.15625","541542.5","1462.078125","1462.078125","731.0390625","1607316","23393.25","11696.625","5848.3125","5848.3125"
"473.037853748465/197.235682921934","249080.6667","1462.078125","102630.3333","284938.6667","731.0390625","63578.66667","23393.25","208929.5","212879","5848.3125"
"473.171763503503/204.728364948312","1012193.333","1179083.667","1054145.667","1057686","1207470.667","1156196.667","1203850.667","2626054.667","1775148.333","2310410"
"473.302973161884/213.172103779243","2924.15625","1462.078125","1462.078125","1462.078125","235443.3333","319648","465170.5","314430.5","381450","414662"
"473.764731648824/23.7464748517829","2924.15625","1462.078125","3562022.333","1462.078125","731.0390625","4093326.667","8278986","6218938.667","5848.3125","5848.3125"
"473.803571415802/29.5650388552254","2924.15625","1462.078125","7611320","1462.078125","731.0390625","46786.5","23393.25","11696.625","5848.3125","6891655"
"473.936473873229/50.7704392960127","287611.6667","547083.6667","536528.6667","272765","210863","348422","722609","317913.6667","489166.3333","338003.3333"
"474.088791467747/198.360985944471","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","284098.5","11696.625","5848.3125","592941.5"
"474.092957241596/200.523719977712","1956450.667","1724898","1369317.333","1516997.333","1732987.667","1861571","1232492","1203905","1854667.333","982345"
"474.176052728375/204.355127354977","222714.3333","154696.3333","172093.3333","373371","380405.5","294600","181509.5","485213.3333","244220.6667","854499.6667"
"474.739155493414/23.1884918074638","2361414.667","2633466","1462.078125","1765061.333","2696700","3931384.667","11485669","4458870.667","2686629","1622673.5"
"474.740442450849/195.349778696164","149059.3333","221687.6667","1462.078125","96163.33333","128713.5","103228.3333","860070.3333","82072","61450.33333","112164"
"474.805732274715/22.0487433413537","2924.15625","1462.078125","1462.078125","667296","731.0390625","46786.5","522197.3333","8242720.5","5848.3125","5848.3125"
"474.824819912355/138.931013644365","3441320","4172142.667","3468675","3633438","5769432.333","2250129.667","2496838.5","2767949","2399422","2527377"
"474.83772368688/41.9219388560618","2924.15625","1462.078125","2966363","1462.078125","731.0390625","46786.5","134767.5","4056858.667","2358325.5","1165750.5"
"474.876489943985/23.4213629368721","1543343.333","11553400","20815838.5","527348.3333","3575617","10408875.33","21321287","136647.3333","19097399.5","5848.3125"
"474.966809798293/63.9681652722108","129390.5","148665.6667","232707","35939.33333","154226.5","59674.33333","163066","61633.5","202447","92769.33333"
"475.093237843327/198.850246840913","215690.3333","348222.5","1462.078125","244518","306173.5","115809.6667","380351.3333","11696.625","233579.6667","5848.3125"
"475.183559820728/220.964128032123","478485","1064003","1874871","2999022","4334075.333","334038.3333","403308","1279168","965184","2079821.333"
"475.19748351751/183.622291532579","2008296","5432739.667","3465726.333","2922294","16269369.33","63356.5","11508150","7416872.667","7762963","14801777.33"
"475.28925354401/183.152203808743","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","250226.6667","11696.625","91686.66667","252504.5"
"475.784645375853/25.0138419608149","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","23393.25","2672381.5","5848.3125","5848.3125"
"476.277956501314/210.119888824251","1127654.667","2109407.333","1887365.333","1998486","2228757","799773.6667","1203972.667","716629","1489808.333","1050084"
"476.305847917574/228.854165245532","263352.6667","1462.078125","932179","408413","731.0390625","258431","1588708.5","520384","266270","376496.6667"
"476.820966686607/29.0672048933287","300262","535653.3333","303574","278622.3333","257812.6667","449409","23393.25","394738","187501.5","1171243.333"
"476.861478358367/27.6304309234704","1787511.5","2374985.667","2102806.667","2224380","1635160.333","1995827.333","1301968.333","3518686.333","1813721.667","2950817"
"476.865695070468/20.0499704166528","2924.15625","1004497","997173.5","1462.078125","136176","46786.5","87939.33333","797893.5","850644","1063789"
"477.153668088684/170.049775162468","112326","114444.5","1462.078125","1462.078125","731.0390625","125633","23393.25","11696.625","90047","114808.5"
"477.197821358084/227.204934395371","203856.3333","637239.6667","1439908.667","2076711.333","2001056","124343.3333","8061850.5","1223367.333","601910.6667","1240487"
"478.294157153746/223.048373491823","7350518.333","15113461.67","8285820","10462848.33","6277277","5984321.667","6031312.333","5993397.333","5422694","3774805.667"
"478.729526933187/23.9867020079908","803147.5","1947648","5623335","3232030.667","1564580.333","4708054.333","23393.25","1402632.5","5848.3125","5848.3125"
"478.780231423931/25.1126230918058","2924.15625","2166452","6496354","1462.078125","731.0390625","46786.5","2864291","4771906.5","3693504.667","5848.3125"
"478.798434250281/144.332130179563","2924.15625","10848","191153","507398.5","116421","46786.5","23393.25","633746","5848.3125","5848.3125"
"478.849097690662/191.812306222859","2924.15625","342441","644136","393508.3333","384536.3333","275478","678311.6667","509926","843814.3333","672662.5"
"479.297891491414/223.677474651553","975861.3333","2691820.667","1860654","2231620.667","1182417.667","916926.6667","1298977.5","1014511","866152.3333","829759"
"479.320321922817/202.358195597914","1276449.333","1468890.667","1633094.667","1770475.333","1423439","113404","1460397.5","1091595.333","1525576","1857270"
"479.9279298153/36.0293226284902","3466761.667","7245059.667","11320659","3365652.667","5412653.667","5422863","7262610.5","4809282.333","4464893","5549871"
"479.988585726774/291.424050100915","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","487722","23393.25","11696.625","5848.3125","5848.3125"
"480.326045913862/276.172198063395","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","422458.5","23393.25","11696.625","5848.3125","5848.3125"
"481.246951457703/198.981637272514","1045460.667","1419368.333","1508681.667","1446810.333","1025908.333","1461212.333","991872.3333","1298758.667","1077316.333","763206.6667"
"481.299335012303/165.782199845283","2924.15625","92692","270440.3333","197778.3333","294244","358927","264772.5","234064.6667","555748","263588.3333"
"481.748809684319/199.118787582096","424379.6667","513552.6667","619795.3333","510405","376469.6667","510633","307264","510140.6667","364131.3333","472325.6667"
"481.784284144354/23.305936939388","2924.15625","1462.078125","3038348","8859280.5","731.0390625","4199597","1279573.5","1836390.333","5467030.5","6938680.333"
"481.943266214489/45.4855741728909","4383508.667","4713855.667","4874524.667","2938699","2354318","3979769","5764021.5","3880799","4560860.333","3242949.333"
"482.783431021419/24.9637784782565","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","23393.25","8562969.5","5848.3125","5848.3125"
"482.804768860369/25.337074822216","2924.15625","1462.078125","6523294.667","974880.6667","731.0390625","10231137","6489230.5","11696.625","8636207","7920345.333"
