"","DW_20180105_014","DW_20180105_038","DW_20180105_062","DW_20180105_098","DW_20180105_122","DW_20180105_020","DW_20180105_044","DW_20180105_068","DW_20180105_104","DW_20180105_128"
"Label","n2","n2","n2","n2","n2","swip10","swip10","swip10","swip10","swip10"
"442.318217973383/275.858359679902"," 0.37930412"," 0.25924318"," 0.07982245"," 0.12419973"," 0.48618944","-2.77592764","-0.10283576"," 0.61103134"," 0.45948739"," 0.47948575"
"442.554284731645/41.8751257401235","-0.6679679","-0.4262330"," 1.5137929","-0.3153369","-0.4293277","-2.0674060"," 0.5959133"," 0.3598578"," 0.6637016"," 0.7730059"
"442.85174547371/27.0895145452907","-0.6788203","-0.1301950"," 0.4729692","-1.0794065","-1.4549148"," 0.2392333","-0.2858718"," 0.2779632"," 0.5076825"," 2.1313603"
"442.979332085628/31.7770728942675"," 1.55012311"," 0.74795071","-0.42444732","-0.30692458"," 0.06885405","-0.14576694","-1.33575428","-1.57387524"," 0.22616167"," 1.19367881"
"443.247546916353/296.687485330702"," 1.1150093"," 1.2323006"," 0.5003376","-0.6929634","-0.5060911"," 0.8403530","-0.5073404"," 0.3822975","-0.3610473","-2.0028558"
"443.897772339823/25.2258462734295"," 0.8049275"," 0.6875740","-1.4387838"," 0.6551163"," 0.6451191"," 0.6898817","-1.4387838"," 0.4266012"," 0.4071315","-1.4387838"
"444.03327019552/23.7900787076169"," 0.7463479"," 1.1263733"," 0.9236753"," 0.6488980"," 0.7016525","-1.9124818","-0.8039325","-0.2091027","-0.2144050","-1.0070250"
"444.31467808258/281.97976799158","-1.62692907"," 0.09277117"," 0.25368093"," 0.11283295"," 0.20589160"," 0.51072340"," 1.77753882","-1.62692907","-0.08697377"," 0.38739305"
"444.81909829895/31.4864805956478","-0.7624813"," 1.2955960","-0.7624813","-0.7624813"," 0.9614437"," 1.4925262","-0.7624813","-0.7624813"," 0.8253219","-0.7624813"
"444.980235994923/24.6020137446043"," 1.64310318"," 0.75937916","-0.20233120"," 0.06883701","-1.08935789"," 1.16586380","-0.32352834","-0.48374414"," 0.12816228","-1.66638387"
"445.142788619148/169.415966312673"," 1.1652842","-0.6295324","-0.6295324","-0.6295324","-0.6295324","-0.5106876"," 1.8144155","-0.6295324"," 1.3081824","-0.6295324"
"445.199921171624/183.400656912486"," 0.16479551"," 0.24185254"," 0.10483222","-0.03388262"," 0.57811578","-2.79272270"," 0.49003050"," 0.37318170"," 0.37550274"," 0.49829433"
"445.256218112027/260.1963642797","-0.97490193","-0.40770314"," 0.08635365","-0.30416890","-0.05915100","-0.41372968"," 2.67986084","-0.19042405","-0.59806643"," 0.18193063"
"445.316763061681/291.906748053091","-0.56325137","-1.04364523"," 0.82182504","-1.82834358"," 0.77490571","-0.08841444"," 0.64012891"," 0.13269037","-0.39084994"," 1.54495453"
"445.316781842974/234.106350881186","-0.1370394","-0.4667627","-0.1137883","-0.4139076"," 1.3016156","-2.2667867"," 0.8387911","-0.1314854"," 0.5207045"," 0.8686589"
"445.317327104841/264.870160790105","-0.0001007556"," 0.3347732982","-0.0799220846"," 0.0923732572","-0.0612713423","-1.8679901801"," 2.2808464664","-0.1378150343","-0.2548483352","-0.3060452897"
"445.983246865637/19.1479426482594"," 0.4744757","-1.8403886"," 0.5176766","-0.4057286"," 0.2397877","-0.2768587"," 1.2911516","-1.3786263"," 0.2998583"," 1.0786524"
"446.203308600445/184.079998948149"," 0.008038127"," 0.021334542"," 0.192929731","-0.137125596"," 0.491541798","-2.702888384"," 0.948172321"," 0.294013842"," 0.341873003"," 0.542110618"
"446.878166366909/89.1065188992563","-0.1887064","-0.4982576"," 0.9433689","-0.1258320"," 1.1751206","-2.1369650","-0.5515241"," 0.3150066","-0.1329371"," 1.2007259"
"446.880695626864/20.7415018926967"," 0.7866958"," 0.9272427","-1.1153141"," 0.6771299","-1.1153141"," 1.3526655"," 0.3587613","-1.1153141"," 0.3587613","-1.1153141"
"446.902265451479/28.6738111875072"," 0.13944900","-1.20058718"," 0.17681527","-1.25148592"," 1.38610758","-0.84691143","-0.27348729","-0.07196121"," 1.78875183"," 0.15330935"
"446.975745979841/19.779393555723"," 1.1121325","-0.1096782"," 0.7685247","-0.4417834","-2.1023487"," 1.2139837","-0.6743095"," 0.7046960","-0.1670887","-0.3041285"
"446.999834252032/247.34562627398","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278"," 2.8460499","-0.3162278","-0.3162278","-0.3162278","-0.3162278"
"447.064566447637/197.157776232958"," 0.75106290"," 1.00495461","-1.40622726"," 0.65176278"," 0.74885891"," 0.50095854","-1.40622726"," 0.05738962"," 0.50369440","-1.40622726"
"447.333608348501/256.655172188626"," 0.475653140"," 0.095480913","-0.158460775"," 0.003061711"," 0.126210145","-2.717556680"," 0.205197530"," 0.654482958"," 0.691008967"," 0.624922092"
"448.173981541199/183.515623117962"," 0.047050420","-0.009146935"," 0.223022596"," 0.246540131"," 0.774204778","-2.700233106","-0.147089683"," 0.232225971"," 0.540314497"," 0.793111329"
"448.84564529541/48.5144110781677","-2.80264394"," 0.37514481"," 0.50870531"," 0.37350700"," 0.31197928","-0.02085285"," 0.06619362"," 0.54541435"," 0.31407896"," 0.32847347"
"448.84635487083/158.045226093069","-2.73101147"," 0.17929217"," 0.60826719"," 0.36105132"," 0.64223799"," 0.23385382"," 0.05150735"," 0.64523324","-0.24310857"," 0.25267697"
"448.846361891188/224.806505538438","-2.61273643","-0.34118370"," 0.61718788"," 0.54025365"," 0.64046245","-0.01491815","-0.06936479"," 0.80852637","-0.11746950"," 0.54924222"
"448.988596130673/37.5496121989157","-1.2709396","-1.0632714"," 1.0863740","-0.9968007","-0.6411989","-0.6222220"," 0.7153181"," 0.5939666"," 1.1110143"," 1.0877596"
"448.996242884716/250.544943991328"," 0.216289542"," 0.006408409"," 0.893145178"," 0.304238507","-2.298077103"," 0.096561252"," 1.396218357","-0.649211168","-0.430521057"," 0.464948083"
"448.997559042591/44.7143251834352","-0.9329296","-1.0540321"," 1.1283527","-0.7392793","-0.9758924","-0.9602045"," 0.8286409"," 0.6454000"," 0.8066852"," 1.2532592"
"449.043497669656/189.549940192718","-1.8781737"," 0.5110804"," 0.3796339"," 0.6123814"," 0.1364765"," 0.6416996"," 0.5044556"," 0.4195084"," 0.5511117","-1.8781737"
"449.135440401375/192.072687255427"," 0.15829525"," 0.47550482","-2.76901165"," 0.09519584"," 0.35986822"," 0.81818310"," 0.31723121","-0.03166906"," 0.34141264"," 0.23498964"
"449.275982617575/238.925137465576","-0.912061897"," 0.816781751","-0.468389011","-0.072822708"," 0.830919737","-2.265121486"," 0.009527021"," 0.841423865"," 0.649527728"," 0.570215000"
"449.310469825604/47.8976926883598","-0.4075360","-0.8149576"," 0.5112944","-0.5294392"," 0.9879754","-1.7655249"," 0.7104134","-0.8306976"," 0.9055597"," 1.2329124"
"449.312971302788/232.471284993372","-0.21922387"," 0.75626873","-0.30459197"," 0.67329554"," 1.00347114","-2.44470509","-0.55630164"," 0.08635858"," 0.62100503"," 0.38442355"
"450.097475070738/198.378225063748"," 0.8634473"," 0.4523985"," 1.0501962"," 1.1713497","-0.9306078","-0.9306078","-0.9306078","-0.9306078"," 1.1156470","-0.9306078"
"450.262803353425/135.076580333474","-0.02894688"," 1.89659940"," 0.58353633"," 0.22748921","-0.45753136","-0.76969230"," 1.22399501","-1.34817257","-0.58787338","-0.73940345"
"450.832545125893/22.8265172674394"," 1.2021248","-0.7692845"," 1.1336398","-0.7692845"," 0.8951293"," 1.3848135","-0.7692845","-0.7692845","-0.7692845","-0.7692845"
"451.110941882024/274.493971926985"," 0.4598455"," 0.1083336"," 0.4075820"," 0.5102786"," 0.5464218","-1.8433166"," 0.9873823"," 0.5049486"," 0.1618408","-1.8433166"
"451.125549955278/22.967536066122"," 0.53232182"," 0.00262822"," 0.30595397"," 0.63510374"," 0.88040217","-0.21730059","-2.65819677"," 0.12768816","-0.14957084"," 0.54097013"
"451.151305091859/206.020145795408","-1.8612855","-0.8432174","-0.1791995"," 0.4817681"," 0.3547471"," 0.1385050","-0.9510497"," 1.5304067"," 0.2870612"," 1.0422641"
"451.179604181599/198.623195496523","-0.1623679","-0.1190043"," 0.1312593","-0.1728762"," 0.3002960","-1.8950348"," 2.2102328","-0.4164348","-0.2250882"," 0.3490180"
"451.274181442877/201.003924515341"," 1.0605634"," 1.0092052"," 0.6986718","-0.9390679","-0.9390679"," 1.1902266","-0.9390679"," 0.7366724","-0.9390679","-0.9390679"
"451.782019357548/23.8186498612223"," 0.8421789","-0.9463642","-0.9463642","-0.9463642","-0.9463642"," 1.0893723","-0.9463642"," 0.8519037"," 0.9412262"," 1.0071397"
"451.95473803054/47.971275818313","-0.08301069"," 1.03181619"," 0.82569476","-1.11009454","-1.98417387"," 0.12036692"," 1.26217529","-0.53231189"," 0.03948268"," 0.43005514"
"452.154667218103/202.886251829633","-1.79269420","-1.45383807"," 0.19052247"," 0.29575912"," 0.27455505","-0.06217811","-0.25332734"," 1.32046793"," 0.20862985"," 1.27210330"
"452.836613064282/31.9305730925979"," 0.4142536"," 0.3576137"," 0.7962284"," 0.5269052"," 0.5055520","-1.4278977","-1.4278977","-1.4278977"," 0.8504701"," 0.8326701"
"452.843068140061/18.0426398312572"," 0.18776655"," 0.02037847"," 0.22189436"," 0.14873411"," 0.23970099"," 0.64938300","-2.68201498"," 0.31601351","-0.14984973"," 1.04799372"
"452.843111019947/140.059359848496"," 0.53278852"," 0.57232279","-0.59192928"," 0.66445117"," 0.59081113","-0.06767636","-2.63577145"," 0.31166548"," 0.26493657"," 0.35840145"
"452.868934860787/28.3143864118891","-0.9306481"," 0.7972440","-0.9306481"," 1.4358072","-0.9306481","-0.9306481","-0.9306481"," 0.8540619"," 0.6921467"," 0.8739805"
"452.880588331776/27.6757783513539","-0.9281032"," 0.6962286","-0.9281032","-0.9281032"," 0.7709353"," 1.3928121"," 0.6793680","-0.9281032","-0.9281032"," 1.1011722"
"452.919345324709/23.2085174531948","-0.7713810"," 1.0907704","-0.7713810","-0.7713810"," 1.3690310","-0.7713810","-0.7713810","-0.7713810"," 1.1697955"," 0.9986892"
"453.013806776436/28.5795137491398"," 0.2671560"," 0.2390212"," 0.3170712"," 0.5100299"," 0.3776179"," 1.2384291","-2.4179676"," 0.4883138","-0.1709796","-0.8486920"
"453.867551808716/257.195913685938","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278"," 2.8460499","-0.3162278","-0.3162278","-0.3162278"
"453.927291656224/26.3074414633965"," 0.43527742"," 0.20746118"," 0.02657838"," 1.52890779"," 1.50272990","-0.36918073","-0.61517210","-1.04136688","-1.60202858","-0.07320636"
"454.81362800057/24.313375926686","-0.02692413"," 0.51735151","-1.48139830"," 0.08589378"," 0.31708294","-1.01951683","-1.48139830"," 0.95804234"," 1.12486660"," 1.00600038"
"454.817590012854/59.3932062504236","-0.7943145","-0.7943145","-0.7943145"," 0.4700784","-0.7943145","-0.4877401","-0.7943145"," 1.5389702"," 1.1353207"," 1.3149434"
"454.831914561658/132.727271052716"," 0.4068366"," 0.5940841","-1.4944118"," 0.8178642"," 0.8853708"," 0.8796755","-1.9444993"," 0.3272694","-0.1312018","-0.3409877"
"454.847564824038/29.5387145919539"," 0.6764853","-0.5788664","-0.5788664","-0.5788664","-0.5788664","-0.5788664","-0.5788664","-0.5788664"," 1.1880426"," 2.1875370"
"454.925594912412/241.658330357688"," 0.8163887"," 0.6074027","-1.0327536"," 0.9525556","-1.0327536","-0.3985744","-1.0327536"," 1.4727285"," 0.6805133","-1.0327536"
"454.926922285601/27.3011382790121"," 0.5883286"," 1.3426890","-1.0775861"," 0.8191885","-1.0775861","-0.1581706","-1.0775861"," 0.7289469"," 0.9893620","-1.0775861"
"455.00634586529/47.8306729076781","-0.9262402","-1.0500941"," 1.0383375","-0.6327917","-1.0719611","-0.8156151"," 0.3569357"," 0.6897208"," 0.8629280"," 1.5487802"
"455.213511789544/257.524323546799","-1.33169734","-0.29564678"," 0.93100711"," 0.75204289"," 0.96473434"," 0.08153923","-1.33169734"," 0.73812196","-1.33169734"," 0.82329326"
"455.242207102032/228.140397918956","-0.6036547"," 0.8962939","-0.6036547","-0.6036547","-0.6036547","-0.6036547","-0.6036547"," 1.8924391","-0.6036547"," 1.4368502"
"456.814203549113/134.113578862087"," 0.9339727"," 0.9780995","-1.1329444"," 0.6384566"," 0.2033385"," 0.8285062","-1.1329444","-1.1329444"," 0.9494043","-1.1329444"
"456.922891967551/240.137278495883","-0.4701752"," 2.1612458","-0.4701752","-0.4701752","-0.4701752"," 1.6001558","-0.4701752","-0.4701752","-0.4701752","-0.4701752"
"457.317695388122/235.471885206224"," 1.47943343","-0.04556565"," 0.55538522"," 0.11572121"," 0.32859626","-1.04363505","-2.23541821"," 0.34674636"," 0.09362790"," 0.40510854"
"458.202133791339/181.925222873511","-0.2723811","-0.2723811"," 2.8262370","-0.2723811","-0.2723811","-0.6471881","-0.2723811","-0.2723811","-0.2723811","-0.2723811"
"458.206609946062/179.417486486127"," 0.579804085","-0.214058920"," 0.081736967","-1.648705517"," 1.549717285"," 0.403430106"," 0.003398516","-1.145996713"," 1.179989952","-0.789315760"
"458.232456347705/283.931156797412","-0.7316817","-0.7316817"," 0.5498333","-0.7316817"," 1.0910055","-0.7316817"," 1.8825871","-0.7316817","-0.7316817"," 0.8666644"
"458.294308542396/236.823383060222","-0.8865699","-0.8865699"," 0.7373101"," 0.4362900","-0.8865699"," 0.8421790"," 1.8025107","-0.8865699","-0.8865699"," 0.6145597"
"458.888615372528/26.7336513980095"," 0.14865787","-0.77324712"," 0.54747269","-0.90839303","-0.77324712"," 1.05762784","-1.68334954"," 1.33930726"," 0.94978388"," 0.09538728"
"459.202730445166/192.864518597723"," 0.31143758"," 0.38167203","-0.03036784"," 0.35592445"," 0.72151137","-2.79472278"," 0.31143758"," 0.18892179"," 0.19826138"," 0.35592445"
"459.210615204034/179.846372588872","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278"," 2.8460499","-0.3162278","-0.3162278","-0.3162278","-0.3162278"
"459.261652088638/179.525890212973"," 0.7700122","-1.1527011","-1.1527011","-1.1527011","-1.1527011"," 0.8089254"," 0.7954995"," 0.5917576"," 1.0486616"," 0.5959480"
"459.85045381235/27.5287804099428","-0.4741374","-0.4741374","-0.4741374","-0.4741374","-0.4741374","-0.4741374","-0.4741374","-0.4741374"," 1.8342966"," 1.9588022"
"459.871590882575/25.4643186184428","-0.7700764"," 1.3791598","-0.7700764"," 0.9684274"," 1.0389967"," 1.2338745","-0.7700764","-0.7700764","-0.7700764","-0.7700764"
"460.203924022169/179.519980884307"," 0.1258126"," 0.5571851","-0.2496360"," 0.5493617"," 0.9306429","-2.6661050"," 0.4155654","-0.1652198"," 0.1833881"," 0.3190049"
"460.264850619299/179.659124463647","-0.7668548"," 1.2254211","-0.7668548","-0.7668548","-0.7668548"," 0.8149185"," 1.1641324","-0.7668548"," 1.3966565","-0.7668548"
"460.828497239041/19.2522338841728","-0.4091315","-1.0927988"," 1.0505104","-0.2286872","-0.5738511"," 0.2450561","-1.8386494"," 0.9936215"," 0.9849794"," 0.8689506"
"460.829869421621/151.390081853827"," 0.4576219","-0.6603287"," 0.3229540"," 1.0399904"," 1.4409051","-0.6767655","-1.8124564"," 0.6004407"," 0.2501166","-0.9624783"
"460.839076372755/193.635225493515","-0.58409325","-1.03336251"," 0.46477571"," 1.10968751"," 1.23828090","-1.92906100","-0.16725800"," 0.92548099","-0.05788177"," 0.03343141"
"460.970950211234/26.1217587630225"," 1.1153834"," 0.6871297","-0.2831242"," 0.7864025"," 1.7524209","-0.6452589","-1.0680621","-1.0533881","-0.7278268","-0.5636764"
"461.34928875416/260.615112876435"," 0.17873464","-0.12188115"," 0.28286706"," 0.01828647"," 0.18708469","-2.75019186"," 0.35781537"," 0.58952281"," 0.56665871"," 0.69110326"
"461.752378278261/27.0776858825393"," 1.3202215"," 0.9609248","-0.7685635","-0.7685635","-0.7685635","-0.7685635"," 0.9721126"," 1.3581224","-0.7685635","-0.7685635"
"461.791030703133/27.960080884533","-0.7728374","-0.7728374","-0.7728374"," 1.2735332","-0.7728374"," 0.9965216","-0.7728374","-0.7728374"," 1.1757210"," 1.1912482"
"461.965541323826/170.01833593584"," 1.33274955","-0.83537597"," 1.35778406","-1.08463959","-1.69807854"," 0.67308821"," 0.38752175","-0.06385150","-0.11441833"," 0.04522036"
"462.272174807609/243.325007362671","-0.4716069","-0.4716069","-0.4716069","-0.4716069","-0.4716069","-0.4716069","-0.4716069"," 2.1138892"," 1.6589659","-0.4716069"
"462.812844369799/30.1172984529752"," 0.7593964","-1.1443893","-1.1443893"," 0.6951300"," 0.8665870"," 1.1532710"," 0.4738008","-1.1443893","-1.1443893"," 0.6293721"
"462.966440149743/26.4104557993644"," 0.5609688"," 0.3786862"," 0.1939331"," 0.6339260"," 0.6191520","-0.2289307","-2.7459621"," 0.2689536"," 0.1988071"," 0.1204660"
"463.011865414227/253.955497814577","-0.4743025"," 1.8699429","-0.4743025","-0.4743025","-0.4743025"," 1.9244768","-0.4743025","-0.4743025","-0.4743025","-0.4743025"
"463.158966226877/138.991784987194"," 0.29243326","-0.45379718"," 1.14096293"," 0.13413778"," 0.72842076"," 0.36501149","-2.37370056","-0.69124182"," 0.07904796"," 0.77872537"
"463.291448304129/228.053896089673","-0.16524522"," 0.57376052"," 0.01373781"," 0.06706818"," 0.64971024","-2.74373947"," 0.23029770"," 0.51334911"," 0.45601461"," 0.40504651"
"463.771935243971/23.0843023361733","-0.6194286"," 1.3110865","-0.6194286","-0.6194286","-0.6194286"," 1.6128519","-0.6194286"," 1.4120617","-0.6194286","-0.6194286"
"463.810793073511/30.7460393251429"," 0.7293423","-1.1475023","-1.1475023"," 0.4204142"," 0.9689619"," 0.6841866","-1.1475023"," 0.7925652"," 0.9945389","-1.1475023"
"463.944898808077/39.8149822224676","-0.1479284"," 0.5209194"," 0.7328328","-0.8788889","-1.9653504"," 0.2847834"," 1.4930322","-0.1050908","-0.7453641"," 0.8110549"
"463.953673309096/29.8129955160366"," 0.5519029"," 1.3597302"," 0.5519029"," 0.1393850","-0.2180560"," 1.5792621","-1.1453887","-0.8731803","-1.0562581","-0.8892999"
"464.278942493409/203.207634137509"," 0.9348501"," 1.1064458"," 0.5314114"," 0.8280884"," 0.9962189","-0.2973067","-0.4003565","-1.3267011","-1.4289207","-0.9437296"
"464.963005986157/46.5052743815719","-0.8952658","-0.2298612"," 0.5009414","-1.3087062"," 0.2937612","-1.5987572"," 0.3207140"," 1.3289525"," 1.2465997"," 0.3416218"
"464.972442358422/46.6021639452848"," 0.22935266","-0.06951841"," 0.72577254"," 0.20270026","-2.71296164","-0.13721831"," 0.18106732"," 0.38557974"," 0.37400372"," 0.82122212"
"465.123128617958/235.719900253707"," 0.316523791","-0.452113105"," 0.757121980","-0.069464726"," 0.850539470","-2.332413651"," 1.364212091","-0.004133084","-0.222801996","-0.207470771"
"465.815996113856/25.8015639752209","-1.1518181","-1.1518181"," 0.9391814","-1.1518181","-1.1518181"," 0.6644176"," 0.6808003"," 0.5193633"," 0.9731561"," 0.8303538"
"466.123530163355/272.221848864216","-0.6176768","-0.6176768"," 1.6739006","-0.6176768"," 1.2339085"," 1.4159286","-0.6176768","-0.6176768","-0.6176768","-0.6176768"
"466.496460056584/272.855479061309"," 0.6760921","-1.1381957","-1.1381957","-1.1381957"," 0.7842309"," 1.1112317","-1.1381957"," 0.7448079"," 0.3083864"," 0.9280337"
"466.810271142437/26.4716371075174"," 0.6415399","-1.1460323"," 0.7269153"," 0.5117809"," 0.6917912"," 1.1504275","-1.1460323"," 0.8616744","-1.1460323","-1.1460323"
"466.827880249579/29.2166807669493"," 0.2413237","-1.8683932"," 0.6033287"," 0.2547301"," 0.2165350"," 0.5999687","-1.8683932"," 0.5366550"," 0.5659907"," 0.7182545"
"466.831173710063/26.8645944082641","-0.5323753"," 1.0332647","-0.6322471","-0.9489804","-1.6120879"," 1.6647375"," 0.1521768"," 0.9460968"," 0.1345810","-0.2051662"
"467.06346472349/69.5466566264618","-1.6898532"," 0.1973235"," 0.5339261"," 0.7516731"," 1.1645577","-0.2799783","-1.6898532","-0.2507072"," 0.4024837"," 0.8604279"
"467.144696615081/168.543095626698"," 0.7184705"," 0.8113567"," 0.9338688"," 0.3302609","-1.1450303"," 0.8443543"," 0.9418099","-1.1450303","-1.1450303","-1.1450303"
"467.21383021569/247.745407013778"," 0.2153610"," 0.1435380"," 0.1856839"," 0.4111520"," 0.3944097","-2.8240774"," 0.1773331"," 0.4977792"," 0.4101675"," 0.3886530"
"467.810649557659/223.225861822632","-0.5891013","-0.5891013","-0.5891013","-0.5891013","-0.5891013"," 1.6658709"," 1.8514575"," 0.6063804","-0.5891013","-0.5891013"
"467.813384037038/28.28292994822","-0.4729999","-0.4729999","-0.4729999","-0.4729999","-0.4729999","-0.4729999"," 1.7325567"," 2.0514425","-0.4729999","-0.4729999"
"467.837810312333/26.7236063028673","-0.9469710","-0.9469710","-0.9469710","-0.9469710","-0.9469710"," 0.9860106"," 0.9588326"," 0.7923270"," 0.9714721"," 1.0262127"
"467.907094802075/292.784681208297","-1.36351193","-0.01342311"," 1.03452026"," 1.07813921"," 0.88264286","-1.36351193","-1.36351193"," 0.38428853"," 0.34459830"," 0.37976973"
"467.907130821322/286.549626520293","-1.3121096","-0.3986576"," 0.8866369"," 1.1804490"," 0.9625904","-1.3121096","-1.3121096"," 0.4721318"," 0.4142701"," 0.4189082"
"467.908411144368/284.039857600292","-1.8322078"," 0.1327655"," 0.4233559"," 0.8211263"," 0.8135811","-1.8322078"," 0.7438286"," 0.1959862"," 0.3639990"," 0.1697729"
"467.908443799117/293.014060832945","-1.4104085"," 0.2903583"," 0.7009472"," 1.1033036"," 0.5264006","-1.4104085","-1.4104085"," 0.7555616"," 0.3129994"," 0.5416548"
"467.908447947438/290.927544681911","-1.4304075"," 0.6727172"," 0.7024299"," 0.9508059"," 0.6253780","-1.4304075","-1.4304075"," 0.5417766"," 0.3330980"," 0.4650169"
"467.911187541237/289.188697696117","-1.4175894"," 0.2553075"," 0.5700579"," 0.7180532"," 0.8215842","-1.4175894","-1.4175894"," 0.7765676"," 0.2639356"," 0.8472621"
"467.917969874897/192.887461219759","-0.7497222","-0.7497222"," 0.5170601"," 1.5525179"," 1.2286998","-0.7497222","-0.7497222","-0.7497222"," 1.2000556","-0.7497222"
"467.926098382058/149.520126007877","-1.1022285"," 0.4209157"," 0.8291165"," 0.8879874"," 1.4674492","-1.1022285","-1.1022285"," 0.4761328"," 0.3273126","-1.1022285"
"467.926121090264/202.86552867781","-0.7714502","-0.2918656"," 1.6480167"," 0.4502509"," 0.8707387","-0.7714502","-0.7714502","-0.9733585"," 1.3820186","-0.7714502"
"467.937742046878/261.041069597924","-0.7700576","-0.7700576"," 1.1231568"," 1.2300763"," 0.9126502","-0.7700576","-0.7700576","-0.7700576"," 1.3544624","-0.7700576"
"467.939126749568/229.212702194782","-0.9227314","-0.9227314"," 0.5872741"," 1.2792351"," 0.5340621","-0.9227314","-0.9227314"," 0.9894894"," 1.2235966","-0.9227314"
"467.949204851515/230.554267124643","-0.87335546","-0.87335546"," 0.72505071"," 1.06538248","-0.87335546","-0.87335546","-0.87335546"," 1.15970685","-0.05887182"," 1.47550906"
"467.951207003468/248.389903717406","-1.0475244","-1.0475244"," 0.3997206"," 1.4707332"," 0.5622591","-1.0475244"," 0.9772218"," 0.9869538","-0.2067911","-1.0475244"
"467.951329911394/251.552366633568","-0.8938412","-0.8938412"," 0.6142989"," 1.4680361"," 0.7836765","-0.8938412","-0.8938412","-0.8938412"," 0.2661156"," 1.3370789"
"467.953794219084/248.895573149029","-1.54124175"," 0.88996079"," 0.57849582"," 0.89087539"," 0.26520587","-1.54124175"," 0.56416505","-0.09541176","-0.98800828"," 0.97720061"
"467.954624228267/240.443978682456","-1.0189290","-1.0189290","-1.0189290"," 0.9484307"," 0.4856330","-1.0189290"," 0.6224626"," 1.5409802","-0.4071743"," 0.8853837"
"467.958374308744/236.117018801028","-1.2649479"," 1.1015821","-1.2649479"," 0.7228470"," 0.6244804","-1.2649479"," 0.2412688"," 0.9587852","-0.6638210"," 0.8097011"
"467.959937081274/239.064870026539","-1.5785377"," 1.0772206"," 0.2576887"," 0.3955931"," 0.7679264","-1.5785377"," 0.2938655"," 0.8867502","-0.9801913"," 0.4582220"
"467.960502985371/238.637702805557","-1.5660667"," 1.3063449"," 0.3281162"," 0.3310006"," 0.9486988","-1.5660667"," 0.2087978"," 0.6110917","-0.8810016"," 0.2790851"
"467.960605967941/249.523771223245","-1.0255674"," 1.4565121","-1.0255674"," 0.5540163"," 1.0487743","-1.0255674"," 0.5837153"," 0.8693044","-0.4100529","-1.0255674"
"467.961933668179/234.922529635602","-1.1216152"," 1.1509441"," 0.6657922"," 0.1097802"," 0.9002965","-1.1216152","-1.1216152"," 0.8207322","-1.1216152"," 0.8389155"
"467.963693819485/238.677828233896"," 1.2453888"," 1.1617341","-0.9238159"," 0.5204897","-0.9238159","-0.9238159","-0.9238159"," 0.5900365","-0.9238159"," 1.1014304"
"467.96810093982/71.1996765183522","-0.7333543","-0.1438274"," 1.4346401","-0.3607031","-2.1345253"," 0.9447377"," 0.1203874"," 0.8694901"," 0.1318992","-0.1287444"
"467.978383850293/48.2713901893572","-0.91194137"," 0.01012537"," 0.78840522"," 0.99732597"," 0.45641633"," 0.53411026","-0.52884963"," 1.09747871","-2.11316030","-0.32991056"
"467.983079807918/278.134518209846"," 1.3708935"," 1.1522619","-0.9260888","-0.9260888","-0.9260888"," 0.6105700"," 0.8253719"," 0.6713468","-0.9260888","-0.9260888"
"467.983102532738/38.4697765726381"," 0.06413169"," 0.27654007"," 1.01975739"," 0.83955313","-1.71657136"," 0.64808797","-0.20491035"," 0.89866837","-1.71657136","-0.10868557"
"467.984478061843/73.7857437088056"," 0.5889831"," 0.9556345","-1.1074527","-1.1074527","-1.1074527"," 0.7958391"," 0.5214866"," 1.3753909","-1.1074527"," 0.1924765"
"467.989906858387/54.5050839294493","-0.9391277"," 0.9363475","-0.9391277"," 1.0989486","-0.9391277"," 0.7051773","-0.9391277"," 1.1979803","-0.9391277"," 0.7571849"
"467.991311781154/32.2688159550506","-0.6177370"," 0.6706116","-1.2829544"," 0.7965837","-1.2829544"," 0.4347477"," 0.7265061"," 1.2272988","-1.2829544"," 0.6108523"
"467.99132182176/76.0383858707266"," 0.7578422","-0.6171401","-0.6171401","-0.6171401","-0.6171401","-1.3810317"," 1.3588725"," 1.2310977","-0.6171401"," 1.1189197"
"467.998065179524/252.869137249872"," 1.55982754"," 0.56699362","-0.90749358","-0.07512689","-0.90749358","-0.65724827"," 1.20397617","-0.90749358","-0.90749358"," 1.03155218"
"468.000789670527/236.584837974825"," 1.3002130"," 0.6614606","-0.9310767"," 0.8325965","-0.9310767"," 0.6935886","-0.9310767","-0.9310767","-0.9310767"," 1.1675249"
"468.006225110891/35.6144499542968"," 0.8417397"," 0.6133787","-0.9364300","-0.9364300","-0.9364300"," 0.8953230"," 1.0927127","-0.9364300","-0.9364300"," 1.2389959"
"468.007804197952/245.019541325129"," 1.4560742"," 0.5395320","-1.0837202"," 0.6988662","-1.0837202"," 0.2207614"," 1.1258207","-1.0837202","-1.0837202"," 0.2938262"
"468.009678312073/33.2218251037416"," 0.8580978"," 0.6794407","-0.9412453","-0.9412453","-0.9412453"," 0.9649187"," 1.0214288","-0.9412453","-0.9412453"," 1.1823408"
"468.010909417491/41.8837472198873"," 0.8702656"," 0.7264456","-0.9436192","-0.9436192","-0.9436192"," 0.9618370"," 1.0255731","-0.9436192","-0.9436192"," 1.1339746"
