"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"275.20169819682/207.48176723103",-0.027823,0.027453,-0.0043526,-0.0012526,0.0089429,0.0044092,0.0027131,-0.0040375,0.0030528,-0.0038467
"275.88103631561/80.6861996849035",-0.0010794,-0.011136,0.040121,-0.017139,-0.003693,0.013838,0.0078276,-0.028781,-0.0034457,-0.0013921
"276.20504493046/209.961333560392",-0.018843,0.033237,-0.0069435,0.003033,0.018863,0.0091097,0.0051536,-0.0051207,0.0041159,-0.0046508
"276.836653808/26.2213515756853",-0.024424,0.0034723,0.010647,0.00065034,-0.013455,-0.041306,-0.015535,0.013155,-0.003743,0.010952
"276.866324843259/82.934763073746",0.020522,0.0033462,-0.0041487,0.0032549,0.00077406,-0.00941,0.012928,-0.044263,-0.039754,0.0049485
"276.941040139801/27.7262034905606",0.0049777,-0.00063536,0.0085594,0.027357,-0.027731,0.041631,0.0079891,-0.026008,-0.016048,0.0081111
"276.970794077279/31.9412563448921",-0.011944,0.0063835,-0.034907,-0.02241,0.021762,-0.0088124,-0.019066,-0.0019473,0.016784,-0.00032341
"277.032942255509/20.4420955624476",0.011905,0.035355,-0.0043944,-0.017552,-0.001029,-0.010945,-0.015748,0.007054,0.013848,-0.00064322
"277.180853517646/139.400212893541",0.017707,-0.0014677,-0.011776,0.034488,-0.023226,-0.016751,-0.0025075,0.033488,-0.012856,0.00717
"277.217386037311/224.854735572848",-0.031512,0.022034,0.0043035,0.0015227,0.0064906,0.0063409,0.0036323,-0.00227,0.00015835,0.0087416
"278.220705150993/225.413215246672",-0.025793,0.029862,-0.004804,-0.001073,0.007011,0.0059989,0.0040159,-0.0051054,0.0018021,-0.0037071
"278.858471953407/25.2123799056258",0.020683,-0.011786,0.020755,0.0096133,0.025283,-0.013184,0.016268,0.019771,-0.024129,-0.0042788
"278.884175720045/44.5273610738394",0.032505,0.0050647,0.011731,-0.018374,0.013886,0.010997,-0.010373,-0.0037228,-9.6634e-05,0.0033788
"278.893488236405/136.410719134026",0.0072553,-0.0093209,0.019672,0.042695,0.00099334,0.010718,-0.0098623,0.036804,0.0092952,-0.00017176
"278.922235050981/141.719339544367",-0.029937,0.015541,-0.018522,0.014862,0.0001705,0.0054638,0.0059333,-0.009481,0.0079001,-0.0082343
"278.930186288194/258.21164683503",0.011459,0.0062241,0.019755,0.027525,-0.0014797,0.020173,0.040261,0.014569,0.015471,-0.0027646
"278.930243044576/166.150079039954",-0.013332,0.0018114,0.009743,0.023574,-0.032356,0.006892,0.038216,-0.0014985,0.024297,0.0059962
"279.147340437898/237.34522596337",-0.0075213,0.033392,-0.014528,0.011196,0.027742,0.0037829,-0.0016401,-0.010092,0.011238,-0.0027335
"279.163665206919/151.924646614774",0.010245,-0.017024,-0.018945,0.013035,0.018622,0.027266,-0.015513,0.035831,-0.014893,0.0063534
"279.224064565741/223.817086322451",0.014882,0.023158,-0.028856,0.014839,0.016843,0.013295,0.006012,-0.010753,0.011092,-0.0052005
"279.233023624045/241.46671261276",-0.034211,0.016362,-0.00049948,0.00026342,0.0072274,0.0030086,0.005481,-0.0047562,0.0018088,-0.0038948
"279.319107403539/237.479203640773",-0.00046824,0.037174,-0.019164,0.0026045,0.016345,0.0059508,0.00025928,-0.0056452,0.0078028,0.00095643
"279.938239873647/34.0465416103691",0.028162,0.0031377,0.012439,-0.016926,0.0033841,-0.012443,-0.00037366,-0.025457,0.02898,0.0065229
"280.167079309415/157.507189936453",0.022648,-0.0075424,-0.013595,0.0086229,0.0088656,0.027284,-0.037418,0.0029675,0.0048928,0.0080908
"280.236359436789/235.472832915817",-0.029099,0.025773,0.005297,0.0020049,0.0044976,0.0075083,0.00079573,-0.0042184,0.0037805,-0.00060607
"280.935082513761/30.2855013156904",0.0055131,-0.015792,0.012814,0.019652,0.025881,0.0016821,0.0020928,0.053505,-0.00159,-0.0045399
"281.107947331379/180.599818660511",-0.016397,-0.025285,-0.012555,0.0089973,0.017789,-0.023964,0.0023767,0.018865,0.023947,-0.0019534
"281.161576683851/252.38475766171",-0.0056879,0.017835,-0.038128,0.0061096,0.019127,0.0061026,0.005466,-0.019272,0.015059,0.00027792
"281.239941014685/239.776164045203",0.010006,0.013116,-0.04159,-0.00016655,0.018693,-0.0042,0.01262,-0.0010346,0.0098126,-0.0035628
"281.248663566732/254.995703880449",-0.036175,-0.008242,0.0041325,0.0036519,0.0022225,0.0012326,0.0039633,-0.010354,-0.0049387,-0.0028013
"281.335692245477/256.602881039082",-0.023366,0.030081,-0.0082081,0.0034874,0.0066182,0.012438,-0.0057219,-0.01326,0.00093476,0.0078486
"281.959258803676/284.240734608158",0.0076004,0.026931,0.021002,0.018304,0.026487,-0.0049538,0.00079658,-0.024166,0.010573,-0.0043407
"281.991632971772/283.341003546664",0.013757,-0.012632,-0.036737,0.0044505,-0.0042755,-0.0036304,-0.011324,0.022869,0.02418,-0.0050528
"282.047518132132/24.3351823789118",0.010543,0.0069722,0.016007,-0.019945,-0.016427,0.045654,0.0076139,-0.0093428,-0.025948,0.0028347
"282.049881411316/20.8732247676312",0.02232,0.028301,0.011484,0.0090774,0.0030393,0.019017,-0.011333,0.0056134,0.0085393,0.0059229
"282.243668625774/217.143723452634",-0.00072145,0.038256,-0.01246,-0.019108,-0.00030973,-0.0019331,0.011039,0.0058488,0.0054557,-0.0037281
"282.252075659577/256.436578394377",-0.034517,0.012962,-0.0014764,0.0012117,-0.0042802,0.0028151,0.0013185,-0.017029,0.0059794,0.00026193
"282.267372974803/284.453424355117",-0.019211,-0.031067,0.0079816,0.0030849,0.023605,0.00099869,0.013821,-0.00098641,-0.0029644,-0.0028576
"282.869097273777/25.7938605434343",-0.00016109,-0.024607,-0.0062199,-0.02104,-0.0024467,0.040928,0.016268,-0.0034731,0.022682,-0.009981
"282.953165926694/37.3232513636513",0.012802,0.03309,0.0091302,-0.016561,0.018041,0.019122,-0.0080841,0.0012899,-0.0024415,-0.003693
"283.053054340156/24.2674380100425",-0.01016,-0.014069,0.035526,0.0063979,0.027515,0.01959,0.00075197,0.012782,0.0028479,0.0077311
"283.110535492707/54.348305120231",0.014955,0.013786,-0.014579,0.024436,0.0074391,0.021088,-0.032215,0.0075841,-0.028606,0.0053583
"283.110607671734/188.395623142779",0.019083,0.020375,-0.013061,0.021491,0.017114,0.0042285,-0.029307,-0.018508,-0.0012122,0.0034313
"283.227932938506/184.018437913866",-0.00031695,-0.016568,-0.017467,0.031187,-0.00039909,0.01524,0.028853,-0.013437,-0.034752,-0.008724
"283.255990556662/265.04303191061",-0.026131,0.0045091,-0.013855,-0.019247,-0.0076062,0.015047,-0.018516,0.012203,-0.030987,0.0039476
"283.321659215384/284.269754982994",-0.02283,-0.018905,-0.0052372,0.0074959,0.0055279,0.012086,-0.015619,0.033829,0.024823,0.00036131
"283.994067351292/47.4191869959394",-0.0021241,-0.019384,-0.0025312,-0.033115,-0.0064779,0.01015,-0.034492,-0.02334,-0.025547,0.00099844
"284.113907299423/54.8439951036547",0.0023311,0.022291,0.0075079,0.022396,0.0078943,0.02514,-0.031263,0.0049519,-0.03287,-0.00093041
"284.179092261149/283.856305651761",-0.012161,0.0015091,-0.035115,-0.007661,-0.012046,0.01549,-0.0059433,-0.036213,-0.017067,-0.0016052
"284.356097997147/282.587368494381",-0.0099661,-0.0010337,-0.043544,0.0022372,-0.0062299,0.014303,-0.0093509,-0.021864,-0.0056222,0.0027265
"284.543917382875/284.26467795314",0.022177,-0.0019353,-0.034164,-0.0042811,-0.011385,-0.0015411,0.0072388,-0.02675,-0.0057919,-0.0028884
"284.88604506075/42.1908067997783",-0.027364,0.010197,-0.002479,-0.029766,0.012512,0.0080214,0.021238,0.010317,-0.010216,0.0023943
"284.909468684741/148.248594512533",-0.016839,0.0062935,-0.029468,-0.031615,0.011579,0.0026506,0.022757,0.012868,-0.0026972,-0.0017961
"284.924717724397/31.254831539274",-0.017295,-0.0116,0.0018623,-0.037702,-0.0051551,0.029129,-0.0085451,0.02477,-0.013366,0.00056105
"285.001856901899/58.9640631972549",0.016764,-0.015044,-0.020985,-0.0097575,0.027716,-0.029764,-0.014569,0.010413,0.010496,-0.0063999
"285.065060604107/216.226277176991",-0.012228,0.0028353,-0.023332,0.0087585,-0.026458,-0.023053,0.034328,-0.01363,0.018706,-0.0059208
"285.207196465122/207.009629777799",-0.013437,0.0297,0.013905,-0.02396,-0.016075,0.013745,0.013954,0.0072138,0.0063161,0.00095475
"285.207203002949/107.885293836742",0.0052665,-0.011618,-0.03597,-0.0043486,0.00043284,0.026239,-0.0095424,0.017559,0.029069,0.0038393
"285.243389759043/187.737219734469",0.0051129,-0.023453,-0.0082833,-0.017231,-0.0095457,0.04584,0.0029293,0.018866,-0.0039807,0.0068965
"285.267627864696/285.68997645463",0.005884,-0.0014092,0.018567,0.011827,0.0029461,-0.034277,-0.045351,-0.01295,-0.013461,-0.0027019
"285.554573525052/282.062728320883",0.022899,-0.015819,-0.032908,0.00083096,0.0032864,-0.012821,0.0065381,-0.00091299,0.0064379,0.00092146
"285.896142819516/153.562277554371",-0.025717,0.0050043,0.016556,0.022305,-0.032297,-0.011766,0.0023194,-0.00063351,-0.0032658,-0.00050656
"285.972042770862/48.7186236401774",0.021,0.0014863,0.016633,-0.012952,0.013924,-0.0046782,0.021801,-0.03804,-0.025669,-0.00097545
"285.989556924521/44.8430791349517",-0.015123,-0.031046,0.017674,-0.014726,-0.011211,0.0085507,-0.011617,-0.012348,-0.011463,0.0084084
"286.992914502854/48.1137448927791",-0.0020604,-0.022188,-0.003517,-0.029164,-0.014168,0.010915,-0.036748,-0.021141,-0.016504,0.0059342
"286.99734805137/68.2800913125263",-0.025974,0.0012837,0.027809,-0.012337,-0.0083255,0.016859,-0.016931,-0.0026322,-0.012363,-0.0068632
"287.06887150833/179.602787202464",-0.0075205,-0.0074887,-0.023937,-0.0038193,-0.005653,-0.024018,0.018635,0.038212,0.034951,0.003796
"287.068918063563/46.3089284645939",0.0072996,-0.015213,-0.035142,-0.00036775,-0.0042391,-0.0080467,-0.0056972,0.018355,0.038066,0.0036768
"287.188094225835/155.819371454555",0.014191,0.011448,0.0017024,0.023672,0.048404,0.0078757,0.014748,0.0093951,-0.0034711,0.0010367
"287.201779390024/209.600375356525",-0.023111,0.030778,-0.0019465,0.005154,0.017242,0.0010654,0.0087588,-0.0041412,0.00099797,-0.0069221
"287.205054441763/174.751643539491",0.010846,-0.028242,-0.0068451,-0.00020006,-0.026645,0.015256,0.026345,-0.009545,-0.018547,0.00028261
"287.993688379349/46.6688178395075",0.026231,-0.020432,-0.0013879,0.0041884,-0.0058933,0.031191,-0.012953,-0.0034182,0.0055423,-0.0056561
"288.204962983845/209.521371251065",-0.022288,0.006937,0.0031666,0.01121,0.048755,-0.0030114,0.0049782,-0.0065852,0.00018423,0.0066994
"288.226032093805/234.252158825435",0.007061,-0.013151,-0.042296,0.014976,0.00072915,0.013955,-0.012457,-0.008487,0.0045346,0.0098876
"289.165902888871/225.815665540793",0.021333,0.028436,-0.0035879,0.0011198,-0.025618,-0.0079642,-0.0049223,-0.0019938,-0.016688,0.0018126
"289.217374548045/222.861855319279",-0.024891,0.029568,0.0087699,0.0035011,0.011002,0.0019577,0.0058564,-0.0053551,0.0046224,0.0023243
"290.189360786716/192.106301877506",0.017631,0.02696,-0.021349,-0.0093774,-0.0013108,0.021287,-0.014176,-0.011475,0.0020697,-0.004595
"290.220544407795/222.976483244358",-0.0036488,0.033714,-0.0053361,0.0059832,0.031416,0.00018047,0.017588,-0.0042054,0.013691,0.00077805
"290.890832826118/28.8126409509092",0.03061,-0.015348,-0.010361,-0.021252,0.0086967,-0.0027076,0.0019724,0.0039288,-0.01317,-6.9643e-05
"290.914085789221/158.302610808642",-0.014257,0.022187,0.012902,0.0027876,0.0099534,-0.0010931,0.031291,-0.02984,-0.025126,0.0007863
"290.991609516911/34.6527402099079",0.030104,-0.00067614,0.026358,-0.01208,0.0054063,-0.0053394,-0.011599,-0.0020234,0.0018873,0.0084647
"291.037495440635/24.498682853783",0.0016731,0.019357,-0.028758,0.030978,-0.015036,0.014286,0.014595,-0.015943,0.01232,-0.0054381
"291.052855770844/35.7353396757428",0.018336,-0.0014737,0.019221,0.0043798,0.024065,-0.021744,0.0038767,0.026224,0.036532,-0.00026761
"291.083564019274/32.6068042144068",0.0093986,-0.018006,0.025878,-0.0092872,0.035932,0.016072,0.013263,-0.013332,0.012372,0.0043627
"291.114450842128/36.6623223639806",0.02941,0.0045622,0.026523,-0.0018362,-0.0063082,-0.010751,-0.014097,0.0061319,0.0063963,-0.0047447
"291.133920737748/37.861244655172",0.031028,0.0024361,0.027482,-0.00074097,0.0022821,0.0042259,-0.0016073,0.0028088,0.0063264,0.0053205
"291.175173136306/36.4579112366932",0.025521,0.005511,0.0337,-0.011813,0.0051709,0.0012218,-0.010816,0.00031188,0.0016775,0.0039197
"291.551453512806/22.301813288419",0.014603,0.0129,0.035553,-0.0098482,0.0031687,6.0089e-05,-0.0084771,-0.025946,0.022354,-0.0049111
"291.58678762803/24.2440233067801",-0.0026709,-0.024213,-0.015419,-0.029415,-0.019034,-0.013094,0.027145,-0.018809,-0.0050218,-0.0051858
"292.002456799045/243.314719002524",0.0060642,0.00019066,-0.027537,-0.006067,0.0014101,0.03182,0.03881,0.013225,0.017528,-0.0038472
"292.080694835955/35.3197784620669",0.031369,6.1084e-05,0.026564,-0.0010237,0.003987,0.0063926,-0.0033751,-0.0016507,0.0058911,0.0021847
"292.086921222061/33.7821502702605",0.013624,-0.028051,0.029715,-0.0044054,0.014913,0.0031437,0.0073215,0.0046943,0.0050446,-0.00021299
"292.179277797528/37.1997927306911",0.032042,0.00078067,0.024819,-0.0030374,0.004336,0.0062162,-0.0059356,0.0011877,0.0048753,0.0033208
"292.830727853664/27.8536106477481",-0.014632,-0.0025638,-0.01764,-0.03898,0.016888,-0.029929,-0.012838,0.0035691,-0.012785,-0.0081727
"292.869283088879/46.199656821282",0.01342,0.0081279,0.01845,-0.016712,-0.0045223,0.048726,0.0064346,-0.0072238,-0.018191,0.0055175
"292.945932384241/159.363023309446",-0.0080576,0.015765,-0.0033803,0.020543,-0.037213,0.021814,0.0092935,0.030578,-0.020939,0.0080296
"293.000207572381/137.707153576968",0.00036725,0.0057894,-0.040374,0.018849,-0.0039446,-0.0054782,-0.0025886,0.035379,-0.003574,-0.0044447
"293.012516290813/28.3180515383744",-0.012923,0.021866,-0.0048167,-0.017455,-0.025222,-0.018406,0.030546,-0.01895,-0.012223,-0.0043153
"293.087331472112/35.391159986228",0.027537,-0.0014192,0.032046,-0.012942,-0.00066911,-0.0048068,-0.0038389,0.0027414,0.0016093,0.007745
"293.179347269344/168.001679648813",-0.007939,-0.031532,-0.009859,-0.0003398,-0.0044735,0.028294,-0.0062564,0.019889,-0.023712,0.0053258
"293.927700494427/25.2529306418978",-0.028886,0.00024958,0.0082811,-0.012814,-0.019278,-0.018042,0.0090994,0.025364,0.015765,-0.0049881
"294.091100632243/37.3278210533866",0.031206,0.0098606,0.023868,-0.010053,0.0013861,0.0016257,-0.00396,0.0018427,0.0015119,0.0078506
"294.182731369137/165.92224246521",0.0016405,-0.028432,-0.008226,0.0012305,0.0046132,0.037933,-0.014454,0.018807,-0.020829,0.00025319
"294.269604880438/25.9454021615587",0.01835,-0.0071922,-0.0045606,-0.02311,-0.018366,-0.043118,0.0055778,-0.0088392,0.018639,0.0089297
"294.306060136561/22.7210237619515",0.021884,0.002425,-0.010337,-0.019919,0.033394,-0.01164,-0.01865,-0.023271,0.015416,0.005403
"294.905951408521/63.4887984658323",0.015638,0.0007316,0.020378,-0.0066934,0.015088,-0.017272,0.036647,-0.030325,-0.017886,-0.00073536
"294.953401801424/28.8816830842655",-0.018258,0.0015394,0.031809,-0.030791,0.015912,0.006281,0.0039273,0.016135,0.0037711,0.0051825
"295.031552445036/75.5584498721094",0.027749,0.0028578,0.018981,-0.004939,-0.0022946,-0.0012445,-0.02091,0.010935,0.03209,0.0033114
"295.134109045921/82.4396796234205",0.0091224,-0.026881,0.0039413,0.011385,-0.038026,-0.0082507,-0.0068119,-0.014264,0.023161,0.0044869
"295.15820082105/186.577938587551",0.0064489,-0.020206,-0.0075666,-0.045061,0.0063009,0.01276,0.014169,0.0025267,-0.026848,-0.010765
"295.17511734001/168.292923161914",0.014801,-0.027022,-0.0040424,0.011315,0.0051607,0.027778,-0.020027,0.016323,-0.021503,-0.0057769
"295.189093520008/221.713494182159",0.031349,0.0048031,-0.010799,0.010322,-0.0088528,0.0027818,0.0042384,-0.020752,-0.026037,-0.0022045
"295.264267175648/272.181186488338",-0.033825,0.0094963,-0.0079974,-0.0047925,0.010568,0.0096132,0.0093223,-0.015067,0.0037851,-0.0081048
"296.821615263289/23.8525852434051",-0.0074624,0.013741,0.032145,0.024965,-0.014541,-0.0019892,-0.019483,-0.026917,0.0106,-0.0065125
"296.951034979425/28.5892116668556",-0.013422,0.0023807,-0.0014683,-0.012531,0.032497,0.012799,0.019971,-0.010412,0.04957,-0.00031895
"297.207275949676/213.714122526912",-0.01667,0.00072712,0.0023965,-0.0027229,0.040136,0.011896,-0.028074,0.015509,-0.030029,-0.01056
"297.279973112657/271.222108515904",-0.011033,-0.015056,0.00082322,0.034659,0.043038,-0.0079879,-0.0014243,-0.012105,0.004595,-0.0058787
"298.246791511539/206.283894260894",-0.0094573,0.019149,-0.028248,-0.010563,-0.033355,0.013262,-0.013667,-0.0089658,-0.011221,0.0021847
"298.283421214169/281.992935716379",-0.019088,0.01201,-0.00057196,-0.022714,0.031797,0.0051559,0.027001,-0.022327,-0.013295,-0.0067981
"298.871194668705/46.478681267645",0.027533,0.0068354,0.01493,-0.020294,0.017556,0.023846,-0.012963,-0.0046335,0.00051276,-0.0020421
"298.877450387158/122.054075931198",0.0027819,0.028455,-0.019362,0.031555,-0.017995,-0.0094323,0.00024671,-0.0093811,0.014501,0.0020118
"298.891396542325/30.925366583233",0.026633,-0.011726,-0.0069391,0.029444,-0.009652,0.017186,0.015982,-0.0075809,0.013211,0.00030189
"298.896101773207/148.288769990534",0.03008,0.0014002,0.018233,-0.015871,-0.0016443,-0.0097181,-0.00041083,-0.017711,0.022155,-0.0014842
"298.942873581667/187.082304776197",0.03074,-0.0035708,0.008211,0.009406,0.021304,0.0071203,-0.023887,-0.012117,-0.001402,-0.0034532
"299.017557178769/63.176656356394",-0.022609,-0.012689,0.0069983,-0.020028,-0.01074,-0.0092904,0.010754,0.015876,0.042323,-0.00071257
"299.068945611174/25.894214134475",-0.027684,0.025608,-0.013576,0.0056919,0.002448,-0.0015131,0.0026574,0.0075343,0.0031082,-0.0024202
"299.080675625522/214.286754083455",-0.017044,0.020629,0.022843,0.0027482,-0.035325,0.0035055,-0.0037328,-0.0048889,-0.014891,-0.004728
"299.150105514723/64.9026177588712",-0.023768,0.0044094,-0.0091351,-0.022043,-0.031246,0.0018218,-0.0023954,-0.0089285,0.032615,0.0014057
"299.19940627753/212.13099507517",-0.0061075,0.021374,-0.0079418,0.026915,0.017916,-0.018607,0.024652,0.022497,-0.027388,0.0041766
"299.222974517608/230.210397106345",-0.030183,0.015827,-0.0044518,0.020128,0.0010458,0.0068791,-0.016307,-0.00032054,-0.014968,0.0022721
"299.25914705997/205.796606623767",-0.028261,0.0014095,-0.0060657,-0.0024243,-0.041253,0.00049058,-0.0025934,-0.004587,-0.0047714,0.0011634
"299.844678523121/249.769152245457",0.022899,-0.015819,-0.032908,0.00083096,0.0032864,-0.012821,0.0065381,-0.00091299,0.0064379,0.00092146
"300.080303745082/279.801781755065",-0.0014744,0.038806,0.012605,-0.0083914,-0.0025292,0.0097412,-0.0013829,0.0027504,0.0188,-0.00079641
"300.080355582981/225.231037415837",-0.00083893,0.0011604,-0.010226,0.038903,0.030713,0.014858,0.012414,-0.02928,0.025609,-0.0056686
"300.084383231772/287.523231654059",-0.020358,0.0094492,0.017225,0.037651,-0.016138,-0.018137,-0.0084387,-0.0091384,0.010177,-0.0013975
"300.084719284913/290.839630193883",-0.0088301,-0.018767,0.025094,0.010336,-0.032983,0.0058384,-0.026475,0.013,-0.00862,0.012237
"300.085760728692/63.5925471361308",-0.017567,0.0021186,-0.018999,-0.014416,-0.026157,0.0040556,-0.03903,0.0070855,-0.018707,-0.00073333
"300.087589826724/71.7009133567991",0.0090528,-0.034093,0.017949,0.0078325,-0.020437,-0.0036622,-0.0014587,-0.0012874,0.017344,-0.0007928
"300.218005736687/189.157663124193",-0.022691,0.026021,-0.020948,-0.0027425,-0.012669,0.010399,-0.0090716,-0.0041439,0.00037469,-0.0028764
"300.226298334179/231.703643816711",-0.00092876,0.0085225,-0.023016,0.042406,0.025355,0.012095,-0.020672,-0.0081074,-0.0049235,-0.0034399
"300.262673758584/202.678739922556",-0.0065823,0.012039,-0.023052,-0.015938,-0.047747,0.0080881,-0.0066916,-0.0037454,-0.014584,-0.0011917
"300.912176993833/231.072458477516",0.016555,0.0012404,0.028249,-0.0038826,0.024377,-0.016146,0.03397,-0.0045449,0.0088704,0.0012054
"300.919333790218/29.4807477809044",0.021838,-0.012048,0.032042,-0.021389,0.0069083,0.010736,-0.0054676,-0.00035901,-0.0088223,-0.0038763
"300.952941099289/176.559103483713",0.0035245,0.00045994,-0.033176,-0.010631,-0.013272,-0.0081947,0.0089674,-0.048186,0.012494,-0.002665
"301.073482414293/24.9768049272094",-0.021295,0.016531,0.034414,-0.0034443,-0.0042981,0.012279,0.00093186,0.0071568,-0.0040452,0.00044893
"301.120478274931/219.911538528487",-0.022739,0.030081,0.00085898,0.0093115,0.017943,0.0069309,0.0054777,-0.0068887,0.0076851,0.0080852
"301.121192225659/48.3804714088881",0.019333,0.018853,-0.0098455,0.023503,0.00044994,0.018338,-0.029905,-0.017902,-0.01227,0.0010946
"301.217235929545/214.755810860175",-0.035369,-0.0048378,0.01018,0.0020474,0.0092804,0.0077629,0.01064,0.00015007,-0.0026417,-0.0011638
