massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row4838	185.1149383	234.095055	0.68415	0.42198	
row4839	100.2131638	223.4686016	0.68417	-0.42196	
row4840	362.6975454	58.14644591	0.68497	0.42081	
row4841	828.5918114	54.02899607	0.68509	-0.42064	
row4842	400.6411391	61.06936993	0.68517	0.42052	
row4843	717.5257994	41.33399403	0.68525	-0.42041	
row4844	240.2402439	226.9958139	0.68534	0.42028	
row4845	497.3425249	41.39376473	0.68587	0.41952	
row4846	489.3615496	27.62573917	0.68591	-0.41947	
row4847	274.1704273	53.07383379	0.68612	0.41918	
row4848	95.04889918	70.87498649	0.68645	0.41871	
row4849	899.5610933	40.16071848	0.68676	-0.41826	
row4850	430.852673	251.0418459	0.68679	-0.41822	
row4851	111.5311876	277.1081321	0.68687	0.4181	
row4852	142.0264384	117.1141295	0.68688	0.41809	
row4853	267.9893397	282.1278986	0.68713	0.41773	
row4854	102.3179092	279.3963344	0.68714	-0.41772	
row4855	403.232579	23.95735803	0.68717	-0.41768	
row4856	338.842055	48.61320497	0.68728	-0.41752	
row4857	118.122607	223.7007693	0.68729	-0.41751	
row4858	354.9852709	56.94314422	0.68741	0.41733	
row4859	414.8471565	20.42339477	0.68743	-0.4173	
row4860	270.2790124	25.4116688	0.68792	0.4166	
row4861	230.9384227	60.67037066	0.68813	0.41631	
row4862	208.1236367	272.7838121	0.68842	0.41589	
row4863	263.0139692	174.5609347	0.68854	-0.41573	
row4864	99.0439942	212.6570816	0.68911	0.41491	
row4865	397.2716382	31.99260142	0.68964	0.41416	
row4866	794.5751683	35.41424233	0.68985	-0.41386	
row4867	998.4568091	49.08092847	0.69046	-0.41299	
row4868	299.9007021	271.1425257	0.69082	-0.41248	
row4869	261.9835211	281.7267663	0.69155	-0.41144	
row4870	141.0323719	143.7593915	0.69168	-0.41125	
row4871	677.9163418	69.47573178	0.69208	0.41069	
row4872	98.51207163	96.00930818	0.69253	0.41005	
row4873	408.308433	26.6510229	0.69276	0.40973	
row4874	301.2050478	30.80709946	0.69279	0.40967	
row4875	668.9679372	61.35383152	0.69286	0.40958	
row4876	468.0591659	46.17908084	0.694	-0.40796	
row4877	468.0387234	59.97946473	0.69402	-0.40793	
row4878	251.160808	80.06327102	0.69424	-0.40762	
row4879	181.0144836	19.85424745	0.69477	-0.40687	
row4880	151.0390663	279.2260472	0.69502	-0.40652	
row4881	275.0892475	42.19443197	0.69544	-0.40592	
row4882	653.7200774	139.2279972	0.69552	-0.40581	
row4883	383.942142	50.54414146	0.69576	-0.40547	
row4884	971.4695522	67.77022586	0.69648	0.40444	
row4885	112.5667912	55.75070618	0.69666	-0.40419	
row4886	794.421499	55.68661758	0.6969	0.40385	
row4887	88.03933358	105.1702417	0.69701	0.4037	
row4888	599.3826665	37.9346837	0.69787	-0.40248	
row4889	750.5767298	55.77958131	0.69833	-0.40184	
row4890	285.0096455	60.64536861	0.69859	-0.40146	
row4891	159.0764638	239.2557148	0.69943	-0.40027	
row4892	148.116162	91.93859132	0.69951	0.40017	
row4893	610.9886126	241.0222008	0.70005	-0.39939	
row4894	348.0136883	171.6982016	0.70039	-0.39892	
row4895	337.0143738	255.3702533	0.70049	0.39878	
row4896	206.8859261	126.5624964	0.70175	-0.397	
row4897	822.6044491	41.37951436	0.70253	0.39589	
row4898	473.2973829	40.17703614	0.70277	0.39555	
row4899	759.8867598	109.5718043	0.70299	0.39524	
row4900	213.1346587	64.12290094	0.70305	-0.39516	
row4901	871.9773341	60.87002755	0.70328	0.39484	
row4902	163.9469638	137.4739428	0.70361	-0.39438	
row4903	323.8849129	139.8435714	0.70392	-0.39394	
row4904	1214.27499	67.84077059	0.70456	0.39304	
row4905	178.1226311	286.0276369	0.70473	0.3928	
row4906	432.1093935	61.27822401	0.70486	0.39261	
row4907	816.9010466	64.97447699	0.70538	0.39188	
row4908	373.9055434	62.91829451	0.7055	0.39171	
row4909	125.5470349	108.71408	0.70627	0.39062	
row4910	450.7759609	38.02529057	0.7063	0.39058	
row4911	160.1808922	77.2736479	0.70657	-0.3902	
row4912	459.4242294	21.3296945	0.70681	0.38986	
row4913	238.0000244	22.16249649	0.70702	0.38957	
row4914	207.4762569	136.8952989	0.7072	-0.38931	
row4915	148.0181707	274.2854679	0.70732	0.38915	
row4916	479.8176521	29.72899678	0.70736	0.38908	
row4917	555.352305	36.56530082	0.70756	-0.38881	
row4918	136.0427617	176.2410623	0.70764	-0.3887	
row4919	796.0488829	60.76762439	0.70765	-0.38869	
row4920	888.3213635	54.18783488	0.70766	-0.38868	
row4921	103.05834	47.46132855	0.70791	0.38832	
row4922	195.903853	54.58923061	0.70831	0.38776	
row4923	542.7479613	56.823798	0.70839	0.38765	
row4924	343.0663967	92.87786825	0.70844	0.38757	
row4925	942.5145458	57.58310549	0.70911	0.38663	
row4926	107.0530295	70.96524543	0.70988	-0.38555	
row4927	844.6345332	53.82363307	0.71024	0.38505	
row4928	914.57504	44.27434833	0.71062	-0.38451	
row4929	98.98658281	132.5165705	0.71075	0.38433	
row4930	109.5152341	100.9121744	0.71075	-0.38432	
row4931	130.1136767	87.05479766	0.71079	0.38427	
row4932	105.9814503	136.3028978	0.71097	0.38401	
row4933	412.7777724	104.5329199	0.71131	-0.38355	
row4934	96.5148208	279.4507318	0.71151	-0.38326	
row4935	586.7133811	64.44200305	0.71197	-0.38262	
row4936	92.50350572	22.94550064	0.71244	0.38195	
row4937	654.3214892	28.37556423	0.71247	0.38192	
row4938	1018.593733	26.20896749	0.71276	-0.38151	
row4939	316.2846811	21.98094883	0.71289	-0.38132	
row4940	412.7642896	57.19427163	0.71367	-0.38023	
row4941	210.9994209	147.4498743	0.71378	0.38008	
row4942	117.1160558	142.5508795	0.71499	-0.37838	
row4943	127.0866399	75.56552367	0.71536	-0.37786	
row4944	674.953774	83.99122817	0.71543	-0.37777	
row4945	143.0703206	111.2161089	0.71617	0.37673	
row4946	133.5358361	126.7623947	0.71656	0.37618	
row4947	860.8594945	68.99533357	0.71765	0.37466	
row4948	813.5466789	38.41494467	0.7178	0.37445	
row4949	478.6099247	58.619507	0.71781	0.37443	
row4950	200.0916431	70.89502245	0.71813	-0.37399	
row4951	199.1441254	20.04127587	0.71827	-0.3738	
row4952	468.0442683	66.98495047	0.71855	-0.3734	
row4953	730.9865448	59.39534645	0.71885	0.37298	
row4954	309.1444496	276.805317	0.71912	-0.3726	
row4955	806.884314	79.8540496	0.7192	-0.37249	
row4956	335.063638	128.7148613	0.71935	-0.37229	
row4957	175.954275	19.72053595	0.71936	0.37226	
row4958	211.0844102	38.45091444	0.71983	0.37161	
row4959	240.1442152	240.0785432	0.72046	0.37074	
row4960	167.0757519	44.39020015	0.72064	0.37048	
row4961	1242.669953	80.62404767	0.72157	-0.36919	
row4962	541.963346	230.5573075	0.72219	-0.36832	
row4963	101.0961501	247.3914106	0.72233	-0.36812	
row4964	467.9697412	126.3405072	0.72235	0.3681	
row4965	996.6389102	287.07914	0.72239	-0.36804	
row4966	339.0380907	258.568693	0.72243	0.36799	
row4967	316.1973589	88.1459451	0.72247	0.36793	
row4968	755.8079248	67.23422809	0.72344	-0.36658	
row4969	280.9385176	281.9480988	0.72344	0.36657	
row4970	536.8196439	237.8235597	0.72358	-0.36638	
row4971	900.9563666	61.16382006	0.72399	0.36581	
row4972	153.054671	277.1257308	0.72416	0.36557	
row4973	186.122163	105.6808267	0.72439	0.36526	
row4974	759.4765296	28.66936051	0.72441	0.36522	
row4975	865.4974487	40.01719819	0.72489	-0.36455	
row4976	468.0454953	61.94207836	0.72495	-0.36448	
row4977	323.9316311	20.25668028	0.72499	-0.36442	
row4978	133.1012393	256.3847749	0.72542	0.36382	
row4979	432.7754619	57.7088497	0.72546	-0.36376	
row4980	400.9145554	56.73679576	0.72565	-0.36351	
row4981	385.285872	29.16115771	0.72599	-0.36303	
row4982	115.3076793	143.0917966	0.72604	-0.36295	
row4983	300.2015194	260.8084452	0.72651	0.3623	
row4984	261.9078031	139.4563025	0.72754	0.36087	
row4985	159.1492738	31.14702881	0.72762	0.36075	
row4986	168.1230686	22.76117847	0.72806	-0.36015	
row4987	800.6860931	162.8766458	0.7283	-0.35981	
row4988	468.0510816	42.19836667	0.72842	0.35965	
row4989	532.3829504	27.25404792	0.72854	-0.35949	
row4990	304.299932	20.8024356	0.72882	0.35908	
row4991	349.179997	43.64779715	0.72903	-0.3588	
row4992	989.8092872	67.64747016	0.72918	0.35859	
row4993	225.0157713	261.7545881	0.73045	-0.35683	
row4994	1018.842812	68.54695029	0.73053	-0.35672	
row4995	918.9551863	60.46319204	0.731	-0.35606	
row4996	368.9950503	21.02657923	0.73105	-0.356	
row4997	305.4263466	116.3982296	0.7311	0.35592	
row4998	800.5800315	33.44363148	0.73137	-0.35555	
row4999	194.9951294	135.6168162	0.73152	0.35534	
row5000	262.9741004	144.1045434	0.73181	-0.35494	
row5001	168.0098859	283.5586575	0.73189	0.35483	
row5002	142.0543139	108.699589	0.73196	-0.35473	
row5003	208.0059626	96.27379181	0.73241	-0.35411	
row5004	433.8611347	61.7187696	0.73251	-0.35397	
row5005	317.4142306	137.9536723	0.73287	0.35347	
row5006	206.0396751	220.3623659	0.7333	-0.35288	
row5007	265.1646942	29.85368568	0.73348	0.35262	
row5008	664.7324139	136.5943994	0.73429	-0.35151	
row5009	766.834319	71.10022812	0.73457	0.35112	
row5010	197.1009872	86.03749171	0.73485	0.35073	
row5011	771.1005883	63.00999462	0.73513	0.35034	
row5012	1272.102116	36.06818879	0.73521	-0.35023	
row5013	273.036607	233.8769473	0.73521	-0.35023	
row5014	407.4090226	142.2699584	0.73557	-0.34973	
row5015	696.4317198	37.83952282	0.73644	-0.34852	
row5016	713.128333	60.51980323	0.73669	-0.34818	
row5017	740.46281	44.92779874	0.73681	0.34801	
row5018	332.8762034	240.3085714	0.7372	-0.34748	
row5019	408.9193783	55.41708627	0.73741	0.34718	
row5020	277.0569573	64.59267038	0.73761	-0.3469	
row5021	744.7966452	54.71253669	0.73764	0.34687	
row5022	205.6326042	27.32974741	0.73788	0.34654	
row5023	192.0325671	142.0618317	0.73807	0.34627	
row5024	484.6989697	57.06493813	0.73872	-0.34537	
row5025	224.9885289	228.0372691	0.73952	-0.34426	
row5026	947.8250513	68.04187392	0.73986	0.3438	
row5027	162.9938476	122.4128768	0.74031	-0.34317	
row5028	483.4768964	26.92272105	0.74073	0.3426	
row5029	288.9391071	40.75138017	0.74113	-0.34204	
row5030	289.1606772	62.45211084	0.74116	-0.342	
row5031	273.9170482	19.67459172	0.74151	0.34151	
row5032	892.589259	44.51316845	0.74162	-0.34137	
row5033	646.6835576	55.62955343	0.74189	0.341	
row5034	184.0581662	74.4772238	0.74201	-0.34083	
row5035	696.4366413	36.92765991	0.74207	-0.34074	
row5036	274.3946422	137.6351933	0.74226	-0.34049	
row5037	180.002928	172.6136774	0.74231	-0.34041	
row5038	97.53365893	265.3489559	0.74233	-0.34038	
row5039	1111.122867	68.07355891	0.74261	0.34001	
row5040	248.9449918	21.73460867	0.74298	0.3395	
row5041	1265.600845	85.86540098	0.74335	0.33898	
row5042	500.6660238	60.26671001	0.74354	-0.33872	
row5043	760.6039247	55.51591052	0.74575	0.33567	
row5044	482.8968968	61.63525426	0.74604	-0.33527	
row5045	864.4051476	56.12879546	0.74623	-0.33501	
row5046	805.0358665	61.6115282	0.74675	0.33429	
row5047	364.8663797	138.5300502	0.74681	-0.33422	
row5048	887.8277926	67.74549959	0.74685	-0.33416	
row5049	140.053616	37.69237197	0.747	-0.33395	
row5050	941.451408	54.98486769	0.74857	0.33179	
row5051	112.0505388	190.6169631	0.74926	0.33084	
row5052	187.0714139	255.0365769	0.74941	-0.33065	
row5053	104.1004203	48.64761961	0.74941	-0.33064	
row5054	174.1350548	80.02073879	0.74981	0.33009	
row5055	431.1888185	38.15353922	0.74987	0.33001	
row5056	124.0158893	276.9203465	0.75054	-0.32908	
row5057	468.0387555	54.70509385	0.75086	-0.32864	
row5058	780.9190581	69.34977917	0.75178	-0.32738	
row5059	1157.117164	67.60468537	0.75243	-0.32649	
row5060	319.9267648	77.70707708	0.75275	-0.32605	
row5061	529.8438023	165.4607559	0.75293	-0.32581	
row5062	670.6380555	63.49174588	0.75294	0.3258	
row5063	406.041992	166.8823004	0.75303	-0.32566	
row5064	654.9530028	65.95319456	0.75412	-0.32418	
row5065	283.1490316	235.2028833	0.75421	0.32405	
row5066	127.9258577	137.3440735	0.75431	-0.32391	
row5067	229.199252	27.73496552	0.75485	0.32317	
row5068	968.340634	55.48375996	0.75505	0.3229	
row5069	166.1137516	130.2965565	0.75564	-0.32209	
row5070	389.945606	139.8885143	0.75568	0.32204	
row5071	264.4853809	285.1374871	0.75578	-0.32189	
row5072	739.5092929	30.5438376	0.75625	0.32126	
row5073	980.9069881	59.90103399	0.75639	0.32107	
row5074	134.0350943	38.83179118	0.75641	-0.32103	
row5075	135.505996	146.1577333	0.75665	0.32071	
row5076	406.0418754	91.18164365	0.757	0.32022	
row5077	130.9582214	109.6724508	0.75708	-0.32012	
row5078	970.7145617	75.1794596	0.75722	-0.31993	
row5079	160.042732	174.7110921	0.75741	0.31966	
row5080	307.0845967	24.58839815	0.75751	0.31953	
row5081	346.2224055	20.09794534	0.75762	-0.31938	
row5082	360.8637836	285.5580749	0.7583	-0.31845	
row5083	88.07570826	172.3493021	0.75844	0.31825	
row5084	801.7392341	56.61514871	0.75848	-0.3182	
row5085	803.0382219	61.57283898	0.75879	0.31778	
row5086	492.9766772	71.32037647	0.75896	0.31755	
row5087	229.0181933	62.00759701	0.75912	0.31733	
row5088	348.0703562	167.7400895	0.75951	0.31679	
row5089	117.110692	21.2495092	0.75992	0.31623	
row5090	257.3032021	25.4783231	0.76056	-0.31535	
row5091	157.4444342	140.1760459	0.76072	0.31514	
row5092	395.9397866	72.05720212	0.76074	0.31511	
row5093	848.6276957	41.28565946	0.76098	0.31479	
row5094	146.1288276	81.2601465	0.76105	0.31469	
row5095	554.8504472	74.07782102	0.76193	-0.31349	
row5096	262.1342118	43.76699811	0.7633	0.31161	
row5097	224.9897851	103.9518446	0.76349	-0.31135	
row5098	1272.126507	30.42483752	0.76392	0.31077	
row5099	240.1522489	30.23353555	0.764	0.31066	
row5100	262.1438476	111.4435382	0.764	-0.31065	
row5101	372.1903945	116.3539576	0.76442	-0.31009	
row5102	104.3916194	47.48958697	0.76454	-0.30992	
row5103	359.2579476	29.41925588	0.76461	-0.30982	
row5104	164.091771	80.90298531	0.76491	0.30941	
row5105	793.5652549	38.85238289	0.76538	-0.30878	
row5106	530.0362184	231.6595916	0.76552	-0.30858	
row5107	680.3980582	62.25637711	0.76568	-0.30837	
row5108	221.9802516	133.4895433	0.76569	0.30836	
row5109	201.0017464	114.7688722	0.7661	-0.30779	
row5110	535.3938158	28.62143111	0.76616	0.30771	
row5111	127.1229879	25.86874094	0.7662	0.30766	
row5112	1198.092619	67.69729841	0.76662	-0.30708	
row5113	374.8162087	59.5752439	0.76677	0.30688	
row5114	213.9876247	103.8145111	0.76687	-0.30674	
row5115	237.0158156	234.3513769	0.767	-0.30656	
row5116	978.9107401	60.1176347	0.76707	-0.30647	
row5117	89.02491121	57.48680676	0.76735	0.30609	
row5118	557.7996571	292.3765712	0.76743	-0.30598	
row5119	340.2562073	27.53841715	0.76757	0.30579	
row5120	331.9272084	53.35605424	0.76839	-0.30467	
row5121	377.3418017	22.75693362	0.76862	-0.30437	
row5122	206.0943213	47.48145699	0.7688	-0.30412	
row5123	117.3369484	119.025119	0.76898	-0.30387	
row5124	187.6234127	81.66971109	0.76906	0.30376	
row5125	135.0304021	176.7270531	0.76927	0.30347	
row5126	1065.797402	68.10990555	0.76966	0.30295	
row5127	926.0571805	61.05239055	0.76993	-0.30257	
row5128	277.1394891	178.3715729	0.76996	-0.30253	
row5129	578.4178344	28.38741995	0.77055	-0.30174	
row5130	212.0071039	116.9610362	0.77115	-0.30092	
row5131	1073.278795	67.94464296	0.7713	0.30072	
row5132	542.8402455	58.98292684	0.77152	-0.30041	
row5133	738.7353712	51.98591534	0.77154	0.30038	
row5134	385.2987726	22.01575366	0.77168	-0.3002	
row5135	470.990162	165.1816791	0.77201	0.29974	
row5136	292.9605235	284.2923172	0.77244	0.29917	
row5137	241.1601842	83.06275243	0.77311	-0.29826	
row5138	142.9386586	227.1694717	0.77313	-0.29822	
row5139	532.1572378	29.04085795	0.77324	-0.29808	
row5140	129.0698398	28.10008047	0.77414	0.29685	
row5141	305.003214	146.2628815	0.77432	0.29661	
row5142	610.9339159	72.58258944	0.77479	0.29597	
row5143	270.206339	210.1569631	0.77521	-0.2954	
row5144	532.8315414	254.8342327	0.77553	-0.29497	
row5145	316.0833406	252.5844736	0.77658	-0.29355	
row5146	881.5745878	48.53804976	0.77701	0.29295	
row5147	133.0861974	243.91744	0.77745	-0.29236	
row5148	291.0122973	263.5932427	0.77774	0.29197	
row5149	265.1798191	21.15790455	0.77775	-0.29196	
row5150	273.1672434	255.2469345	0.77775	-0.29195	
row5151	174.4817785	138.1792765	0.77778	-0.29191	
row5152	313.7640815	54.4990807	0.77812	0.29145	
row5153	792.7891768	61.10230216	0.77817	0.29139	
row5154	560.8899685	51.29311872	0.77827	0.29125	
row5155	99.84478555	232.2254924	0.77877	0.29057	
row5156	605.2477768	41.0097481	0.77896	0.29032	
row5157	203.1067411	238.8908747	0.77929	-0.28986	
row5158	532.7011995	51.8596113	0.77945	-0.28965	
row5159	138.9367841	55.74148914	0.77948	0.28961	
row5160	141.1023092	37.64138661	0.77961	-0.28943	
row5161	509.8443333	28.26354462	0.7797	0.28931	
row5162	653.4129352	35.0228831	0.77984	-0.28912	
row5163	997.4754369	68.15579736	0.77987	0.28908	
row5164	192.1231013	218.9613601	0.78001	0.2889	
row5165	769.5581852	35.03969605	0.78034	0.28844	
row5166	244.9476936	271.4134596	0.78064	0.28804	
row5167	190.49519	117.0476317	0.78078	-0.28784	
row5168	830.5892716	56.69495656	0.78227	-0.28583	
row5169	789.6473393	38.6868664	0.78266	-0.28531	
row5170	100.3805489	19.67212748	0.78296	0.28489	
row5171	645.7577136	138.836211	0.78297	-0.28488	
row5172	721.3319866	42.10373515	0.78346	-0.28422	
row5173	129.0546817	106.1150616	0.78395	0.28355	
row5174	881.4970122	53.28653468	0.78413	-0.28332	
row5175	875.0849523	61.79829726	0.78416	-0.28328	
row5176	492.8841464	71.65363341	0.78431	0.28307	
row5177	161.0637974	104.2145404	0.78441	-0.28294	
row5178	101.1154679	190.2341292	0.78482	-0.28238	
row5179	256.2270157	27.14689077	0.78494	-0.28222	
row5180	133.535836	74.71278022	0.78531	-0.28172	
row5181	401.3091082	23.53522738	0.78542	0.28157	
row5182	737.9182941	241.4033407	0.78596	0.28084	
row5183	406.2484916	37.15088992	0.78645	-0.28018	
row5184	536.7712349	139.0256768	0.78669	0.27985	
row5185	656.7086421	54.36046107	0.78711	-0.27928	
row5186	89.46638975	110.9752655	0.78746	0.27881	
row5187	168.1230841	224.8677523	0.78751	0.27875	
row5188	508.713954	55.96022552	0.78769	0.2785	
row5189	611.0798006	56.40059134	0.78775	-0.27841	
row5190	215.0234827	133.0033809	0.78815	-0.27788	
row5191	848.1699654	62.03910075	0.78844	-0.27749	
row5192	440.0948909	139.84923	0.78962	-0.27589	
row5193	125.6088885	26.11776699	0.78973	-0.27574	
row5194	218.1387706	230.4349349	0.79055	-0.27464	
row5195	854.4224491	56.10452402	0.79063	-0.27453	
row5196	244.9920525	63.41056202	0.79095	-0.2741	
row5197	184.8742023	132.9388211	0.79122	-0.27373	
row5198	780.9950435	21.53908825	0.79144	0.27344	
row5199	374.9126508	63.73717296	0.79149	-0.27337	
row5200	305.2474784	255.4344706	0.79168	0.27313	
row5201	195.0558989	119.7225979	0.79177	-0.27299	
row5202	218.0674723	101.935901	0.79195	0.27276	
row5203	790.6486924	38.34409588	0.79236	0.2722	
row5204	263.2368992	240.4739769	0.79237	-0.27218	
row5205	91.05833018	70.12332053	0.79248	0.27204	
row5206	899.9593365	61.22064339	0.7925	0.27202	
row5207	198.4709831	136.049491	0.79274	0.27169	
row5208	289.9424356	52.57937463	0.79281	0.27159	
row5209	149.9928717	69.88509369	0.79384	0.27021	
row5210	740.2409628	47.83041344	0.79392	0.2701	
row5211	152.5403985	140.8049352	0.7941	0.26986	
row5212	102.1790532	269.7519	0.7942	0.26972	
row5213	154.013488	114.7075923	0.79428	-0.26962	
row5214	580.6324798	64.48902863	0.7945	-0.26932	
row5215	573.3498688	30.42971973	0.79491	-0.26877	
row5216	1269.761444	68.09222658	0.79525	0.2683	
row5217	389.2395338	40.40458464	0.79545	0.26803	
row5218	762.510217	54.12706026	0.79547	0.26801	
row5219	788.7225198	62.67723334	0.79551	-0.26796	
row5220	550.8839159	63.72029588	0.79582	-0.26754	
row5221	115.1117587	240.5813917	0.7959	0.26743	
row5222	398.7378588	53.55878713	0.79638	-0.26679	
row5223	402.2654791	35.55357423	0.79696	-0.26601	
row5224	139.073344	177.9905063	0.79697	0.26599	
row5225	373.9113443	157.8555376	0.79713	-0.26578	
row5226	333.3345172	25.47150966	0.7974	-0.26541	
row5227	210.9857633	113.5980695	0.79749	-0.26529	
row5228	625.2446213	138.5132203	0.79751	0.26527	
row5229	637.0200186	58.45061967	0.79784	-0.26483	
row5230	395.1564706	59.12917804	0.79787	-0.26478	
row5231	416.0367329	247.3211	0.79858	-0.26383	
row5232	210.1337195	216.308493	0.7996	0.26246	
row5233	186.0081821	260.4645712	0.79961	-0.26245	
row5234	374.007324	279.7934656	0.80027	-0.26156	
row5235	882.0769607	71.23280585	0.80033	-0.26148	
row5236	545.652237	55.54318026	0.80089	0.26073	
row5237	473.9517421	57.74930309	0.80098	0.26061	
row5238	93.98411136	277.1646033	0.80137	0.26008	
row5239	372.2229274	27.1226898	0.80178	-0.25953	
row5240	207.8973272	55.73585037	0.80184	-0.25945	
row5241	783.5728655	34.49679829	0.80238	0.25872	
row5242	605.9076959	83.65009381	0.80239	-0.25871	
row5243	180.1382624	244.4499638	0.80331	0.25748	
row5244	880.5146936	54.11463669	0.8034	-0.25736	
row5245	778.8122255	55.24661095	0.80342	0.25733	
row5246	328.2045638	219.844354	0.80363	-0.25705	
row5247	101.527599	22.58140924	0.8039	-0.25668	
row5248	181.1259548	80.68862766	0.804	0.25655	
row5249	580.0939202	88.62725329	0.80438	-0.25605	
row5250	175.9132213	132.5538704	0.80439	0.25602	
row5251	800.683088	279.6176123	0.80455	0.25581	
row5252	682.4745227	27.19795233	0.80539	0.25469	
row5253	588.71128	62.43278778	0.80563	-0.25437	
row5254	961.347102	55.34792552	0.80569	-0.25428	
row5255	1266.084077	67.11726518	0.80686	-0.25272	
row5256	198.0527107	87.14145761	0.80686	0.25271	
row5257	583.3944217	44.60451485	0.80696	0.25258	
row5258	378.0412593	216.8373337	0.80709	0.25241	
row5259	393.880992	52.07347086	0.80716	0.25231	
row5260	165.0758069	30.91654816	0.80718	0.25229	
row5261	246.9464024	271.3676641	0.80736	0.25205	
row5262	139.0516384	269.9794336	0.80748	0.25188	
row5263	173.9816823	263.7392701	0.80753	0.25182	
row5264	205.6325685	278.0332516	0.80776	0.25152	
row5265	378.3215885	21.40490388	0.80781	-0.25145	
row5266	801.5015004	40.48852876	0.80794	-0.25127	
row5267	746.8903686	68.12640587	0.80816	0.25098	
row5268	271.439957	117.9146212	0.80831	-0.25078	
row5269	89.02491433	175.2680086	0.8086	0.25038	
row5270	1272.059604	56.32874525	0.80961	0.24903	
row5271	583.3698241	32.62977501	0.80982	0.24875	
row5272	604.9761705	60.31712051	0.81032	-0.24808	
row5273	845.8446037	67.8556174	0.81057	0.24775	
row5274	668.3555385	19.12396781	0.81069	-0.24759	
row5275	350.9900278	60.46735584	0.81093	0.24726	
row5276	238.9072638	72.71473517	0.81095	-0.24724	
row5277	869.9803022	61.19385829	0.81101	-0.24716	
row5278	169.0357152	60.32168093	0.81122	0.24688	
row5279	743.86479	68.04601897	0.81134	0.24672	
row5280	165.0910039	28.53796252	0.81207	-0.24573	
row5281	126.0053826	132.0852545	0.81225	0.24549	
row5282	419.0005514	72.58713136	0.81232	-0.2454	
row5283	304.1754644	224.0102674	0.81239	-0.24531	
row5284	250.9604641	101.0960945	0.81258	0.24506	
row5285	104.1136055	46.79973928	0.8126	-0.24504	
row5286	205.0820407	101.6219732	0.81292	-0.24461	
row5287	219.8536694	143.5779164	0.81325	-0.24417	
row5288	595.8677833	68.47783543	0.81326	-0.24415	
row5289	216.0631192	103.034707	0.8133	0.2441	
row5290	465.9682299	272.5132315	0.81339	0.24397	
row5291	496.3400271	42.07966854	0.81389	0.2433	
row5292	433.3312773	19.91740051	0.81447	-0.24253	
row5293	136.0482302	38.84681648	0.81492	0.24194	
row5294	555.0327953	45.71888658	0.81574	-0.24083	
row5295	175.0966019	21.45464483	0.81642	-0.23993	
row5296	101.1073475	89.77269994	0.81651	-0.23981	
row5297	787.543644	53.34978207	0.81663	-0.23965	
row5298	353.0105831	282.0205025	0.81703	0.23911	
row5299	199.4730715	135.9020055	0.81714	0.23897	
row5300	264.9609175	21.50462622	0.81743	0.23858	
row5301	759.5719801	37.00000841	0.81744	0.23857	
row5302	376.2330748	25.45983079	0.81757	0.23839	
row5303	102.3176654	136.278412	0.81781	0.23808	
row5304	905.5204561	41.29734445	0.81817	-0.23759	
row5305	371.4179437	118.3021827	0.81837	-0.23732	
row5306	238.520286	118.1472483	0.81846	-0.2372	
row5307	659.9293232	69.31512866	0.8186	0.23702	
row5308	743.1141063	61.67373902	0.81861	-0.23701	
row5309	130.1113954	145.3962331	0.81901	-0.23646	
row5310	240.8661288	47.91573731	0.81913	-0.23631	
row5311	1174.264463	67.97322909	0.81913	-0.2363	
row5312	122.9939848	19.54189506	0.81916	-0.23628	
row5313	1272.059594	49.34733644	0.81968	-0.23558	
row5314	270.9887232	161.5368331	0.82004	0.2351	
row5315	858.2083731	51.94992317	0.82017	0.23492	
row5316	111.0608024	270.4520916	0.82028	-0.23478	
row5317	318.0593938	205.4968853	0.82068	0.23425	
row5318	90.03617437	174.6012733	0.82078	0.2341	
row5319	163.0490739	193.8386959	0.82081	0.23407	
row5320	174.0553859	50.23312307	0.82207	-0.2324	
row5321	86.51772705	41.69082584	0.8224	-0.23195	
row5322	234.1338075	239.1773564	0.82295	-0.23122	
row5323	234.1853805	25.54516739	0.82301	-0.23114	
row5324	588.7267099	55.70430857	0.8235	0.23048	
row5325	98.57945052	98.88892791	0.82362	-0.23033	
row5326	148.0395014	86.59534858	0.82364	0.2303	
row5327	103.8234621	47.85032437	0.82416	-0.22961	
row5328	85.89613011	143.215208	0.82446	0.2292	
row5329	468.0060805	106.005613	0.82474	-0.22883	
row5330	387.0402706	230.5575948	0.82547	-0.22786	
row5331	1272.089973	46.75985156	0.8255	0.22782	
row5332	303.1357263	40.77556998	0.82579	0.22743	
row5333	187.0713872	155.4625142	0.82592	-0.22726	
row5334	474.941614	67.96910266	0.82595	0.22722	
row5335	745.9026156	69.35687941	0.82625	-0.22683	
row5336	532.7192922	55.59924888	0.82642	-0.2266	
row5337	999.8679547	68.14838918	0.82655	0.22643	
row5338	370.737482	47.94132398	0.82656	-0.22641	
row5339	349.007639	265.4968502	0.82683	-0.22605	
row5340	140.0818808	21.60359565	0.82758	0.22505	
row5341	234.5388058	172.5735053	0.82796	-0.22455	
row5342	371.8754749	158.1330318	0.82814	-0.22431	
row5343	242.2842089	26.11550765	0.82901	-0.22316	
row5344	459.2803688	33.78637218	0.82912	-0.22301	
row5345	215.5508944	244.2264404	0.82969	-0.22225	
row5346	1246.765069	68.05265192	0.8297	0.22223	
row5347	820.9606162	65.87890699	0.82991	0.22195	
